date,altersklasse_covid19,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,geoRegion,type,type_variant,vaccine,data_completeness,version,timeframe_all,age_group_type
202234,40 - 49,fully_vaccinated_first_booster,3,150,556435,0.54,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202234,40 - 49,fully_vaccinated_no_booster,0,248,376674,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202234,50 - 59,fully_vaccinated_first_booster,7,352,716314,0.98,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202234,50 - 59,fully_vaccinated_no_booster,2,463,334964,0.6,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202234,60 - 69,fully_vaccinated_first_booster,7,728,666036,1.05,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202234,60 - 69,fully_vaccinated_no_booster,2,686,172059,1.16,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202234,70 - 79,fully_vaccinated_first_booster,25,1653,587427,4.26,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202234,70 - 79,fully_vaccinated_no_booster,2,1275,85260,2.35,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202234,80+,fully_vaccinated_first_booster,35,2787,381494,9.17,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202234,80+,fully_vaccinated_no_booster,8,2027,53099,15.07,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202234,Unbekannt,fully_vaccinated_first_booster,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202234,Unbekannt,fully_vaccinated_no_booster,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202235,0 - 9,fully_vaccinated_first_booster,0,0,278,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202235,0 - 9,fully_vaccinated_no_booster,0,2,24914,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202235,10 - 19,fully_vaccinated_first_booster,0,11,126613,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202235,10 - 19,fully_vaccinated_no_booster,0,60,292421,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202235,20 - 29,fully_vaccinated_first_booster,1,56,342077,0.29,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202235,20 - 29,fully_vaccinated_no_booster,0,136,403411,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202235,30 - 39,fully_vaccinated_first_booster,2,120,479593,0.42,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202235,30 - 39,fully_vaccinated_no_booster,1,190,435198,0.23,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202235,40 - 49,fully_vaccinated_first_booster,1,151,556823,0.18,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202235,40 - 49,fully_vaccinated_no_booster,0,248,376326,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202235,50 - 59,fully_vaccinated_first_booster,1,353,716670,0.14,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202235,50 - 59,fully_vaccinated_no_booster,0,463,334637,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202235,60 - 69,fully_vaccinated_first_booster,7,735,666361,1.05,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202235,60 - 69,fully_vaccinated_no_booster,2,688,171767,1.16,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202235,70 - 79,fully_vaccinated_first_booster,22,1675,587653,3.74,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202235,70 - 79,fully_vaccinated_no_booster,4,1279,85048,4.7,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202235,80+,fully_vaccinated_first_booster,33,2820,381942,8.64,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202235,80+,fully_vaccinated_no_booster,4,2031,52673,7.59,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202235,Unbekannt,fully_vaccinated_first_booster,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202235,Unbekannt,fully_vaccinated_no_booster,0,0,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202104,all,fully_vaccinated_first_booster,0,0,58,NA,NA,CHFL,COVID19Hosp,vaccine,all,insufficient,2022-11-17_06-08-21,TRUE,age_group_AKL10
202104,all,fully_vaccinated_no_booster,0,0,16395,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202105,all,fully_vaccinated_first_booster,0,0,62,NA,NA,CHFL,COVID19Hosp,vaccine,all,insufficient,2022-11-17_06-08-21,TRUE,age_group_AKL10
202105,all,fully_vaccinated_no_booster,0,0,47606,0,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202106,all,fully_vaccinated_first_booster,0,0,69,NA,NA,CHFL,COVID19Hosp,vaccine,all,insufficient,2022-11-17_06-08-21,TRUE,age_group_AKL10
202106,all,fully_vaccinated_no_booster,3,3,102828,2.92,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202107,all,fully_vaccinated_first_booster,0,0,81,NA,NA,CHFL,COVID19Hosp,vaccine,all,insufficient,2022-11-17_06-08-21,TRUE,age_group_AKL10
202107,all,fully_vaccinated_no_booster,5,8,174315,2.87,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202108,all,fully_vaccinated_first_booster,0,0,84,NA,NA,CHFL,COVID19Hosp,vaccine,all,insufficient,2022-11-17_06-08-21,TRUE,age_group_AKL10
202108,all,fully_vaccinated_no_booster,5,13,263374,1.9,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,all,fully_vaccinated_first_booster,1,1,87,NA,NA,CHFL,COVID19Hosp,vaccine,all,insufficient,2022-11-17_06-08-21,TRUE,age_group_AKL10
202109,all,fully_vaccinated_no_booster,4,17,339088,1.18,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,all,fully_vaccinated_first_booster,0,1,95,NA,NA,CHFL,COVID19Hosp,vaccine,all,insufficient,2022-11-17_06-08-21,TRUE,age_group_AKL10
202110,all,fully_vaccinated_no_booster,5,22,400550,1.25,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,all,fully_vaccinated_first_booster,1,2,97,NA,NA,CHFL,COVID19Hosp,vaccine,all,insufficient,2022-11-17_06-08-21,TRUE,age_group_AKL10
202111,all,fully_vaccinated_no_booster,9,31,472718,1.9,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202112,all,fully_vaccinated_first_booster,0,2,98,NA,NA,CHFL,COVID19Hosp,vaccine,all,insufficient,2022-11-17_06-08-21,TRUE,age_group_AKL10
202112,all,fully_vaccinated_no_booster,7,38,541449,1.29,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202113,all,fully_vaccinated_first_booster,0,2,98,NA,NA,CHFL,COVID19Hosp,vaccine,all,insufficient,2022-11-17_06-08-21,TRUE,age_group_AKL10
202113,all,fully_vaccinated_no_booster,13,51,607251,2.14,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202114,all,fully_vaccinated_first_booster,0,2,102,NA,NA,CHFL,COVID19Hosp,vaccine,all,insufficient,2022-11-17_06-08-21,TRUE,age_group_AKL10
202114,all,fully_vaccinated_no_booster,14,65,694021,2.02,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202115,all,fully_vaccinated_first_booster,1,3,107,NA,NA,CHFL,COVID19Hosp,vaccine,all,insufficient,2022-11-17_06-08-21,TRUE,age_group_AKL10
202115,all,fully_vaccinated_no_booster,17,82,778708,2.18,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202116,all,fully_vaccinated_first_booster,0,3,117,NA,NA,CHFL,COVID19Hosp,vaccine,all,insufficient,2022-11-17_06-08-21,TRUE,age_group_AKL10
202116,all,fully_vaccinated_no_booster,13,95,888501,1.46,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202117,all,fully_vaccinated_first_booster,0,3,123,NA,NA,CHFL,COVID19Hosp,vaccine,all,insufficient,2022-11-17_06-08-21,TRUE,age_group_AKL10
202117,all,fully_vaccinated_no_booster,16,111,995635,1.61,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202118,all,fully_vaccinated_first_booster,0,3,129,NA,NA,CHFL,COVID19Hosp,vaccine,all,insufficient,2022-11-17_06-08-21,TRUE,age_group_AKL10
202118,all,fully_vaccinated_no_booster,14,125,1131295,1.24,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202119,all,fully_vaccinated_first_booster,1,4,138,NA,NA,CHFL,COVID19Hosp,vaccine,all,insufficient,2022-11-17_06-08-21,TRUE,age_group_AKL10
202119,all,fully_vaccinated_no_booster,6,131,1320609,0.45,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202120,all,fully_vaccinated_first_booster,0,4,146,NA,NA,CHFL,COVID19Hosp,vaccine,all,insufficient,2022-11-17_06-08-21,TRUE,age_group_AKL10
202120,all,fully_vaccinated_no_booster,9,140,1581690,0.57,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202121,all,fully_vaccinated_first_booster,0,4,153,NA,NA,CHFL,COVID19Hosp,vaccine,all,insufficient,2022-11-17_06-08-21,TRUE,age_group_AKL10
202121,all,fully_vaccinated_no_booster,14,154,1852837,0.76,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202122,all,fully_vaccinated_first_booster,0,4,161,NA,NA,CHFL,COVID19Hosp,vaccine,all,insufficient,2022-11-17_06-08-21,TRUE,age_group_AKL10
202122,all,fully_vaccinated_no_booster,7,161,2162382,0.32,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202123,all,fully_vaccinated_first_booster,0,4,176,NA,NA,CHFL,COVID19Hosp,vaccine,all,insufficient,2022-11-17_06-08-21,TRUE,age_group_AKL10
202123,all,fully_vaccinated_no_booster,13,174,2467209,0.53,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202124,all,fully_vaccinated_first_booster,0,4,183,NA,NA,CHFL,COVID19Hosp,vaccine,all,insufficient,2022-11-17_06-08-21,TRUE,age_group_AKL10
202124,all,fully_vaccinated_no_booster,6,180,2780444,0.22,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202125,all,fully_vaccinated_first_booster,1,5,188,NA,NA,CHFL,COVID19Hosp,vaccine,all,insufficient,2022-11-17_06-08-21,TRUE,age_group_AKL10
202125,all,fully_vaccinated_no_booster,3,183,3087193,0.1,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202126,all,fully_vaccinated_first_booster,0,5,193,NA,NA,CHFL,COVID19Hosp,vaccine,all,insufficient,2022-11-17_06-08-21,TRUE,age_group_AKL10
202126,all,fully_vaccinated_no_booster,4,187,3419781,0.12,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202127,all,fully_vaccinated_first_booster,0,5,206,NA,NA,CHFL,COVID19Hosp,vaccine,all,insufficient,2022-11-17_06-08-21,TRUE,age_group_AKL10
202127,all,fully_vaccinated_no_booster,0,187,3753803,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202128,all,fully_vaccinated_first_booster,0,5,222,NA,NA,CHFL,COVID19Hosp,vaccine,all,insufficient,2022-11-17_06-08-21,TRUE,age_group_AKL10
202128,all,fully_vaccinated_no_booster,8,195,4048692,0.2,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202129,all,fully_vaccinated_first_booster,0,5,229,NA,NA,CHFL,COVID19Hosp,vaccine,all,insufficient,2022-11-17_06-08-21,TRUE,age_group_AKL10
202129,all,fully_vaccinated_no_booster,16,211,4275820,0.37,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202130,all,fully_vaccinated_first_booster,0,5,233,NA,NA,CHFL,COVID19Hosp,vaccine,all,insufficient,2022-11-17_06-08-21,TRUE,age_group_AKL10
202130,all,fully_vaccinated_no_booster,15,226,4400775,0.34,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202131,all,fully_vaccinated_first_booster,0,5,236,NA,NA,CHFL,COVID19Hosp,vaccine,all,insufficient,2022-11-17_06-08-21,TRUE,age_group_AKL10
202131,all,fully_vaccinated_no_booster,16,242,4486989,0.36,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202132,all,fully_vaccinated_first_booster,1,6,248,NA,NA,CHFL,COVID19Hosp,vaccine,all,insufficient,2022-11-17_06-08-21,TRUE,age_group_AKL10
202132,all,fully_vaccinated_no_booster,37,279,4566830,0.81,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202133,all,fully_vaccinated_first_booster,0,6,260,NA,NA,CHFL,COVID19Hosp,vaccine,all,insufficient,2022-11-17_06-08-21,TRUE,age_group_AKL10
202133,all,fully_vaccinated_no_booster,56,335,4643987,1.21,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202134,all,fully_vaccinated_first_booster,0,6,281,NA,NA,CHFL,COVID19Hosp,vaccine,all,insufficient,2022-11-17_06-08-21,TRUE,age_group_AKL10
202134,all,fully_vaccinated_no_booster,45,380,4718242,0.95,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202135,all,fully_vaccinated_first_booster,0,6,303,NA,NA,CHFL,COVID19Hosp,vaccine,all,insufficient,2022-11-17_06-08-21,TRUE,age_group_AKL10
202135,all,fully_vaccinated_no_booster,47,427,4779965,0.98,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202136,all,fully_vaccinated_first_booster,0,6,328,NA,NA,CHFL,COVID19Hosp,vaccine,all,insufficient,2022-11-17_06-08-21,TRUE,age_group_AKL10
202136,all,fully_vaccinated_no_booster,50,477,4852738,1.03,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202137,all,fully_vaccinated_first_booster,0,6,378,NA,NA,CHFL,COVID19Hosp,vaccine,all,insufficient,2022-11-17_06-08-21,TRUE,age_group_AKL10
202137,all,fully_vaccinated_no_booster,56,533,4941833,1.13,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202138,all,fully_vaccinated_first_booster,0,6,460,NA,NA,CHFL,COVID19Hosp,vaccine,all,insufficient,2022-11-17_06-08-21,TRUE,age_group_AKL10
202138,all,fully_vaccinated_no_booster,48,581,5038930,0.95,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202139,all,fully_vaccinated_first_booster,2,8,576,NA,NA,CHFL,COVID19Hosp,vaccine,all,insufficient,2022-11-17_06-08-21,TRUE,age_group_AKL10
202139,all,fully_vaccinated_no_booster,34,615,5139511,0.66,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202140,all,fully_vaccinated_first_booster,2,10,677,NA,NA,CHFL,COVID19Hosp,vaccine,all,insufficient,2022-11-17_06-08-21,TRUE,age_group_AKL10
202140,all,fully_vaccinated_no_booster,56,671,5257759,1.07,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202141,all,fully_vaccinated_first_booster,2,12,763,NA,NA,CHFL,COVID19Hosp,vaccine,all,insufficient,2022-11-17_06-08-21,TRUE,age_group_AKL10
202141,all,fully_vaccinated_no_booster,48,719,5389438,0.89,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202142,all,fully_vaccinated_first_booster,0,12,923,NA,NA,CHFL,COVID19Hosp,vaccine,all,insufficient,2022-11-17_06-08-21,TRUE,age_group_AKL10
202142,all,fully_vaccinated_no_booster,72,791,5501090,1.31,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202143,all,fully_vaccinated_first_booster,1,13,1242,NA,NA,CHFL,COVID19Hosp,vaccine,all,insufficient,2022-11-17_06-08-21,TRUE,age_group_AKL10
202143,all,fully_vaccinated_no_booster,74,865,5576386,1.33,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202144,all,fully_vaccinated_first_booster,8,21,3905,NA,NA,CHFL,COVID19Hosp,vaccine,all,insufficient,2022-11-17_06-08-21,TRUE,age_group_AKL10
202144,all,fully_vaccinated_no_booster,99,964,5624750,1.76,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202145,all,fully_vaccinated_first_booster,11,32,50331,NA,NA,CHFL,COVID19Hosp,vaccine,all,insufficient,2022-11-17_06-08-21,TRUE,age_group_AKL10
202145,all,fully_vaccinated_no_booster,137,1101,5623837,2.44,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202146,all,fully_vaccinated_first_booster,16,48,231916,NA,NA,CHFL,COVID19Hosp,vaccine,all,insufficient,2022-11-17_06-08-21,TRUE,age_group_AKL10
202146,all,fully_vaccinated_no_booster,187,1288,5475824,3.42,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202147,all,fully_vaccinated_first_booster,46,94,469786,NA,NA,CHFL,COVID19Hosp,vaccine,all,insufficient,2022-11-17_06-08-21,TRUE,age_group_AKL10
202147,all,fully_vaccinated_no_booster,203,1491,5265869,3.86,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202148,all,fully_vaccinated_first_booster,51,145,781012,6.53,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202148,all,fully_vaccinated_no_booster,245,1736,4981830,4.92,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202149,all,fully_vaccinated_first_booster,58,203,1170116,4.96,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202149,all,fully_vaccinated_no_booster,248,1984,4623760,5.36,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202150,all,fully_vaccinated_first_booster,67,270,1608302,4.17,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202150,all,fully_vaccinated_no_booster,153,2137,4215410,3.63,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202151,all,fully_vaccinated_first_booster,94,364,1939845,4.85,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202151,all,fully_vaccinated_no_booster,165,2302,3902403,4.23,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202152,all,fully_vaccinated_first_booster,108,472,2221361,4.86,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202152,all,fully_vaccinated_no_booster,150,2452,3635405,4.13,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202201,all,fully_vaccinated_first_booster,125,597,2655309,4.71,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202201,all,fully_vaccinated_no_booster,208,2660,3231321,6.44,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202202,all,fully_vaccinated_first_booster,119,716,3032480,3.92,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202202,all,fully_vaccinated_no_booster,166,2826,2880810,5.76,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202203,all,fully_vaccinated_first_booster,141,857,3300929,4.27,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202203,all,fully_vaccinated_no_booster,189,3015,2631350,7.18,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202204,all,fully_vaccinated_first_booster,185,1042,3467743,5.33,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202204,all,fully_vaccinated_no_booster,183,3198,2477534,7.39,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202205,all,fully_vaccinated_first_booster,186,1228,3557282,5.23,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202205,all,fully_vaccinated_no_booster,187,3385,2405190,7.77,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202206,all,fully_vaccinated_first_booster,181,1409,3609972,5.01,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202206,all,fully_vaccinated_no_booster,153,3538,2371999,6.45,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202207,all,fully_vaccinated_first_booster,190,1599,3640864,5.22,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202207,all,fully_vaccinated_no_booster,131,3669,2355696,5.56,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202208,all,fully_vaccinated_first_booster,195,1794,3659810,5.33,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202208,all,fully_vaccinated_no_booster,96,3765,2345956,4.09,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202209,all,fully_vaccinated_first_booster,263,2057,3672359,7.16,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202209,all,fully_vaccinated_no_booster,128,3893,2338451,5.47,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202210,all,fully_vaccinated_first_booster,342,2399,3683958,9.28,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202210,all,fully_vaccinated_no_booster,143,4036,2330045,6.14,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202211,all,fully_vaccinated_first_booster,346,2745,3695506,9.36,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202211,all,fully_vaccinated_no_booster,140,4176,2320658,6.03,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202212,all,fully_vaccinated_first_booster,317,3062,3708222,8.55,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202212,all,fully_vaccinated_no_booster,129,4305,2309688,5.59,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202213,all,fully_vaccinated_first_booster,276,3338,3720405,7.42,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202213,all,fully_vaccinated_no_booster,89,4394,2299011,3.87,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202214,all,fully_vaccinated_first_booster,181,3519,3730481,4.85,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202214,all,fully_vaccinated_no_booster,75,4469,2289918,3.28,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202215,all,fully_vaccinated_first_booster,150,3669,3737398,4.01,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202215,all,fully_vaccinated_no_booster,59,4528,2283700,2.58,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
