date,geoRegion,indication,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202136,BS,all,1094,indication,196735,116832,59.4,1,100,100,0.56,59.39,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202136,CH,all,72341,indication,8670300,4832028,55.800000000000004,1.0010000000000001,100.1,100.1,0.83,55.73,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202136,CHFL,all,72800,indication,8709355,4853131,55.7,1.0010000000000001,100.1,100,0.84,55.72,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202136,FL,all,459,indication,39055,21103,54.1,1.0010000000000001,100.1,99.9,1.18,54.03,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202136,FR,all,3283,indication,325496,180613,55.4,0.999,99.9,100,1.01,55.49,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202136,GE,all,5180,indication,506343,282128,55.7,1,100,100,1.02,55.72,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202136,GL,all,315,indication,40851,19638,48.199999999999996,1.001,100.1,99.9,0.77,48.07,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202136,GR,all,1773,indication,200096,109051,54.4,0.999,99.9,100,0.89,54.5,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202136,JU,all,705,indication,73709,37096,50.3,1.001,100.1,99.99999999999999,0.96,50.33,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202136,LU,all,4423,indication,416347,221312,53.199999999999996,1,99.99999999999999,100.1,1.06,53.16,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202136,NE,all,1917,indication,175894,99845,56.800000000000004,1,100.00000000000001,100.1,1.09,56.76,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202136,neighboring_chfl,all,483,indication,NA,42217,NA,1,100,100.10000000000001,NA,NA,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202136,NW,all,249,indication,43520,23315,53.5,0.9990000000000001,99.9,100,0.57,53.57,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202136,OW,all,424,indication,38108,17478,45.9,1,100,100.1,1.11,45.86,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202136,SG,all,3935,indication,514504,257645,50.1,1,100,100.1,0.76,50.08,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202136,SH,all,580,indication,83107,46891,56.4,1,100,100,0.7,56.42,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202136,SO,all,2257,indication,277462,153327,55.3,0.999,99.9,100.1,0.81,55.26,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202136,SZ,all,979,indication,162157,77973,48.1,1.0010000000000001,100.1,100,0.6,48.08,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202136,TG,all,2046,indication,282909,139255,49.2,0.9990000000000001,99.9,100,0.72,49.22,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202136,TI,all,3510,indication,350986,208289,59.3,1,100,100,1,59.34,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202136,unknown,all,363,indication,NA,15059,NA,0.999,99.9,99.89999999999999,NA,NA,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202136,UR,all,354,indication,36819,18785,51,1,100,100,0.96,51.02,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202136,VD,all,7070,indication,814762,471547,57.8,0.999,99.89999999999999,100.1,0.87,57.88,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202136,VS,all,3426,indication,348503,190611,54.6,1,100,100,0.98,54.69,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202136,ZG,all,1333,indication,128794,74061,57.5,1.0010000000000001,100.1,100,1.03,57.5,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202136,ZH,all,9703,indication,1553423,911229,58.5,1,100,100.1,0.62,58.66,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202137,AG,all,7515,indication,694072,385867,55.6,1,100,100,1.08,55.59,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202137,AI,all,165,indication,16293,7406,45.5,0.999,99.9,100,1.01,45.46,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202137,all,all,90158,indication,NA,5000570,NA,0.999,99.9,100,NA,NA,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202137,AR,all,421,indication,55309,27270,49.3,1,100,100.1,0.76,49.3,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202137,BE,all,11421,indication,1043132,603669,57.8,1,100,100,1.09,57.87,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202137,BL,all,2354,indication,290969,172771,59.3,1,100,99.9,0.81,59.38,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202137,BS,all,2506,indication,196735,119338,60.6,1,100,100,1.27,60.66,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202137,CH,all,88284,indication,8670300,4920312,56.7,1,100,100,1.02,56.75,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202137,CHFL,all,89141,indication,8709355,4942272,56.800000000000004,1,100,100.1,1.02,56.75,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202137,FL,all,857,indication,39055,21960,56.300000000000004,0.9999999999999999,100,100,2.19,56.23,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202137,FR,all,4024,indication,325496,184637,56.800000000000004,1.0010000000000001,100.10000000000001,99.9,1.24,56.72,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202137,GE,all,5255,indication,506343,287383,56.8,1,100,99.9,1.04,56.76,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202137,GL,all,663,indication,40851,20301,49.699999999999996,1.0010000000000001,100.1,100.10000000000001,1.62,49.7,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202137,GR,all,2036,indication,200096,111087,55.6,1,100,100,1.02,55.52,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202137,JU,all,798,indication,73709,37894,51.4,0.9990000000000001,99.9,99.9,1.08,51.41,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202137,LU,all,5147,indication,416347,226459,54.3,1,100,99.89999999999999,1.24,54.39,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202137,NE,all,2010,indication,175894,101855,58,1.0010000000000001,100.10000000000001,99.9,1.14,57.91,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202137,neighboring_chfl,all,433,indication,NA,42650,NA,1,100.00000000000001,100.1,NA,NA,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202137,NW,all,403,indication,43520,23718,54.4,1,99.99999999999999,100,0.93,54.5,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202137,OW,all,428,indication,38108,17906,47,1,100,100.1,1.12,46.99,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202137,SG,all,4182,indication,514504,261827,50.9,1.0010000000000001,100.1,99.89999999999999,0.81,50.89,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202137,SH,all,825,indication,83107,47716,57.4,1,100,100.1,0.99,57.42,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202137,SO,all,3129,indication,277462,156456,56.4,1.001,100.1,100,1.13,56.39,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202137,SZ,all,1491,indication,162157,79464,49.1,0.999,99.9,100,0.92,49,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202137,TG,all,2346,indication,282909,141601,50.1,1.0010000000000001,100.10000000000001,100,0.83,50.05,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202137,TI,all,3663,indication,350986,211952,60.4,1,100,100.00000000000001,1.04,60.39,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202137,unknown,all,584,indication,NA,15643,NA,1,100.00000000000001,100,NA,NA,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202137,UR,all,401,indication,36819,19186,52.1,1,100.00000000000001,99.9,1.09,52.11,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202137,VD,all,8981,indication,814762,480528,59,0.999,99.9,100.1,1.1,58.98,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202137,VS,all,4074,indication,348503,194685,55.9,1,100,99.9,1.17,55.86,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202137,ZG,all,1499,indication,128794,75560,58.699999999999996,1.0010000000000001,100.1,99.9,1.16,58.67,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202137,ZH,all,12547,indication,1553423,923776,59.6,0.999,99.9,100,0.81,59.47,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202138,AG,all,9005,indication,694072,394872,56.9,1,100,100,1.3,56.89,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202138,AI,all,196,indication,16293,7602,46.6,1,100,100,1.2,46.66,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202138,all,all,97838,indication,NA,5098408,NA,1.0010000000000001,100.10000000000001,100,NA,NA,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202138,AR,all,827,indication,55309,28097,50.7,1,100,99.89999999999999,1.5,50.8,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202138,BE,all,13161,indication,1043132,616830,59.3,0.999,99.9,99.9,1.26,59.13,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202138,BL,all,3072,indication,290969,175843,60.300000000000004,0.9990000000000001,99.9,100,1.06,60.43,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202138,BS,all,2113,indication,196735,121451,61.8,1,100,99.9,1.07,61.73,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202138,CH,all,96187,indication,8670300,5016499,58,1,100,100.1,1.11,57.86,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202138,CHFL,all,97183,indication,8709355,5039455,57.9,1,100,100,1.12,57.86,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202138,FL,all,996,indication,39055,22956,58.800000000000004,1,99.99999999999999,100,2.55,58.78,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202138,FR,all,4493,indication,325496,189130,58.199999999999996,1.0010000000000001,100.10000000000001,100,1.38,58.11,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202138,GE,all,4566,indication,506343,291949,57.7,1,100,100,0.9,57.66,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202138,GL,all,208,indication,40851,20509,50.3,1.0010000000000001,100.10000000000001,100.1,0.51,50.2,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202138,GR,all,3126,indication,200096,114213,57.1,1,100,100.1,1.56,57.08,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202138,JU,all,857,indication,73709,38751,52.7,1.0010000000000001,100.10000000000001,99.9,1.16,52.57,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202138,LU,all,5232,indication,416347,231691,55.5,1,100,99.89999999999999,1.26,55.65,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202138,NE,all,2393,indication,175894,104248,59.199999999999996,1,100,99.89999999999999,1.36,59.27,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202138,neighboring_chfl,all,351,indication,NA,43001,NA,1,100,99.9,NA,NA,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202138,NW,all,697,indication,43520,24415,56.1,1,100,100,1.6,56.1,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202138,OW,all,549,indication,38108,18455,48.4,1,100,100.2,1.44,48.43,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202138,SG,all,5376,indication,514504,267203,51.9,1,100,100,1.04,51.93,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202138,SH,all,792,indication,83107,48508,58.4,1.0010000000000001,100.1,100,0.95,58.37,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202138,SO,all,2970,indication,277462,159426,57.4,1,100.00000000000001,100.1,1.07,57.46,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202138,SZ,all,1572,indication,162157,81036,49.9,1.0010000000000001,100.10000000000001,99.9,0.97,49.97,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202138,TG,all,3056,indication,282909,144657,51.1,0.9999999999999999,99.99999999999999,100,1.08,51.13,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202138,TI,all,3067,indication,350986,215019,61.300000000000004,1,100,100,0.87,61.26,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202138,unknown,all,304,indication,NA,15947,NA,1.001,100.10000000000001,99.89999999999999,NA,NA,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202138,UR,all,616,indication,36819,19802,53.8,1.001,100.10000000000001,99.9,1.67,53.78,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202138,VD,all,7686,indication,814762,488214,60,0.9989999999999999,99.89999999999999,100,0.94,59.92,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202138,VS,all,4429,indication,348503,199114,57.2,1,100,99.9,1.27,57.13,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202138,ZG,all,1627,indication,128794,77187,59.9,1,100.00000000000001,99.89999999999999,1.26,59.93,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202138,ZH,all,14501,indication,1553423,938277,60.3,1,100.00000000000001,100.10000000000001,0.93,60.4,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202139,AG,all,9707,indication,694072,404579,58.300000000000004,1,100,100,1.4,58.29,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202139,AI,all,236,indication,16293,7838,48.1,1,100.00000000000001,100,1.45,48.11,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202139,all,all,101414,indication,NA,5199822,NA,1,100,100.10000000000001,NA,NA,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202139,AR,all,586,indication,55309,28683,51.7,1,100,100.1,1.06,51.86,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202139,BE,all,6992,indication,1043132,623822,59.9,1.001,100.1,100,0.67,59.8,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202139,BL,all,3083,indication,290969,178926,61.5,1,99.99999999999999,100.10000000000001,1.06,61.49,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202139,BS,all,2656,indication,196735,124107,63.2,1.0010000000000001,100.1,99.9,1.35,63.08,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202139,CH,all,100650,indication,8670300,5117149,59,1,100,100,1.16,59.02,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202139,CHFL,all,100696,indication,8709355,5140151,59.099999999999994,1,100,100.1,1.16,59.02,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202139,FL,all,46,indication,39055,23002,58.9,1,100,99.8,0.12,58.9,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202139,FR,all,5062,indication,325496,194192,59.599999999999994,1,100,100,1.56,59.66,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202139,GE,all,5726,indication,506343,297675,58.699999999999996,0.999,99.9,100,1.13,58.79,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202139,GL,all,1094,indication,40851,21603,53,1,100,100,2.68,52.88,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202139,GR,all,3869,indication,200096,118082,58.9,1,100,100,1.93,59.01,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202139,JU,all,1348,indication,73709,40099,54.4,0.9989999999999999,99.89999999999999,100,1.83,54.4,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202139,LU,all,5216,indication,416347,236907,56.800000000000004,0.999,99.9,100,1.25,56.9,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202139,NE,all,2768,indication,175894,107016,60.8,1,100,100,1.57,60.84,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202139,neighboring_chfl,all,410,indication,NA,43411,NA,0.999,99.89999999999999,99.9,NA,NA,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202139,NW,all,553,indication,43520,24968,57.4,1,100,100,1.27,57.37,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202139,OW,all,689,indication,38108,19144,50.2,1.001,100.1,100,1.81,50.24,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202139,SG,all,6856,indication,514504,274059,53.2,1,100,100,1.33,53.27,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202139,SH,all,1025,indication,83107,49533,59.5,1,100.00000000000001,100,1.23,59.6,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202139,SO,all,3224,indication,277462,162650,58.6,1,100,100,1.16,58.62,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202139,SZ,all,1773,indication,162157,82809,51.2,1.0010000000000001,100.10000000000001,100,1.09,51.07,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202139,TG,all,2875,indication,282909,147532,52.2,0.999,99.89999999999999,99.9,1.02,52.15,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202139,TI,all,4048,indication,350986,219067,62.400000000000006,1,100,100,1.15,62.41,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202139,unknown,all,307,indication,NA,16254,NA,1,100,100,NA,NA,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202139,UR,all,551,indication,36819,20353,55.3,1.001,100.1,100,1.5,55.28,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202139,VD,all,8831,indication,814762,497045,61,1,99.99999999999999,100,1.08,61,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202139,VS,all,4437,indication,348503,203551,58.4,0.999,99.9,100,1.27,58.41,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202139,ZG,all,1547,indication,128794,78734,61,1,100,99.9,1.2,61.13,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202139,ZH,all,15898,indication,1553423,954175,61.400000000000006,1.0010000000000001,100.10000000000001,100.1,1.02,61.42,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202140,AG,all,9968,indication,694072,414547,59.6,0.999,99.9,99.9,1.44,59.73,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202140,AI,all,241,indication,16293,8079,49.599999999999994,0.999,99.89999999999999,99.9,1.48,49.59,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202140,all,all,119131,indication,NA,5318953,NA,1,100,100,NA,NA,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202140,AR,all,915,indication,55309,29598,53.5,1.0010000000000001,100.1,100.10000000000001,1.65,53.51,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202140,BE,all,11611,indication,1043132,635433,60.9,1,100,100.1,1.11,60.92,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202140,BL,all,2672,indication,290969,181598,62.5,0.999,99.89999999999999,100,0.92,62.41,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202140,BS,all,2211,indication,196735,126318,64.1,1,100,99.9,1.12,64.21,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202140,CH,all,118321,indication,8670300,5235470,60.4,0.999,99.89999999999999,100,1.36,60.38,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202140,CHFL,all,118351,indication,8709355,5258502,60.4,0.999,99.89999999999999,100,1.36,60.38,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202140,FL,all,30,indication,39055,23032,58.9,0.9990000000000001,99.9,99.9,0.08,58.97,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202140,FR,all,5400,indication,325496,199592,61.2,0.999,99.9,100,1.66,61.32,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202140,GE,all,6775,indication,506343,304450,60.2,1,100,100,1.34,60.13,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202140,GL,all,359,indication,40851,21962,53.9,1,100,100,0.88,53.76,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202140,GR,all,3798,indication,200096,121880,60.9,1,99.99999999999999,99.9,1.9,60.91,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202140,JU,all,1066,indication,73709,41165,55.9,1,100,100,1.45,55.85,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202140,LU,all,6451,indication,416347,243358,58.5,1,100,100,1.55,58.45,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202140,NE,all,2305,indication,175894,109321,62.1,1,100,100.1,1.31,62.15,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202140,neighboring_chfl,all,452,indication,NA,43863,NA,0.999,99.9,100.10000000000001,NA,NA,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202140,NW,all,531,indication,43520,25499,58.6,0.999,99.89999999999999,100.10000000000001,1.22,58.59,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202140,OW,all,438,indication,38108,19582,51.300000000000004,1,100,100,1.15,51.39,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202140,SG,all,6873,indication,514504,280932,54.6,1,100,100,1.34,54.6,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202140,SH,all,969,indication,83107,50502,60.8,0.999,99.89999999999999,100,1.17,60.77,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202140,SO,all,5395,indication,277462,168045,60.5,1.001,100.10000000000001,100,1.94,60.57,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202140,SZ,all,2413,indication,162157,85222,52.6,1,100.00000000000001,99.9,1.49,52.56,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202140,TG,all,4446,indication,282909,151978,53.7,1,100,100,1.57,53.72,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202140,TI,all,5066,indication,350986,224133,63.9,1.001,100.1,100.00000000000001,1.44,63.86,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202140,unknown,all,328,indication,NA,16582,NA,0.998,99.8,100.1,NA,NA,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202140,UR,all,689,indication,36819,21042,57.1,1.0010000000000001,100.1,100,1.87,57.15,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202140,VD,all,9797,indication,814762,506842,62.1,1.001,100.1,100,1.2,62.21,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202140,VS,all,4967,indication,348503,208518,59.9,1.0010000000000001,100.1,100,1.43,59.83,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202140,ZG,all,1953,indication,128794,80687,62.6,0.999,99.89999999999999,100,1.52,62.65,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202140,ZH,all,21012,indication,1553423,975187,62.800000000000004,1,100.00000000000001,99.9,1.35,62.78,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202141,AG,all,10626,indication,694072,425173,61.3,1,100,100,1.53,61.26,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202141,AI,all,296,indication,16293,8375,51.4,1,100,100,1.82,51.4,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202141,all,all,132760,indication,NA,5451713,NA,1,100.00000000000001,100.1,NA,NA,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202141,AR,all,953,indication,55309,30551,55.2,1.0010000000000001,100.10000000000001,100,1.72,55.24,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202141,BE,all,14898,indication,1043132,650331,62.5,1.001,100.10000000000001,99.9,1.43,62.34,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202141,BL,all,3779,indication,290969,185377,63.9,1,100,100,1.3,63.71,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202141,BS,all,2909,indication,196735,129227,65.6,1,100,99.9,1.48,65.69,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202141,CH,all,131607,indication,8670300,5367077,61.9,1.0010000000000001,100.10000000000001,100,1.52,61.9,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202141,CHFL,all,131758,indication,8709355,5390260,61.9,1.0010000000000001,100.10000000000001,99.9,1.51,61.89,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202141,FL,all,151,indication,39055,23183,59.400000000000006,1,100,99.9,0.39,59.36,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202141,FR,all,5823,indication,325496,205415,63.1,0.999,99.9,99.9,1.79,63.11,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202141,GE,all,8570,indication,506343,313020,61.9,1.001,100.1,100,1.69,61.82,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202141,GL,all,803,indication,40851,22765,55.800000000000004,1,100.00000000000001,99.89999999999999,1.97,55.73,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202141,GR,all,3922,indication,200096,125802,62.9,1,100,100.10000000000001,1.96,62.87,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202141,JU,all,1222,indication,73709,42387,57.6,0.999,99.9,99.9,1.66,57.51,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202141,LU,all,7316,indication,416347,250674,60.199999999999996,1.0010000000000001,100.1,99.89999999999999,1.76,60.21,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202141,NE,all,2562,indication,175894,111883,63.7,1,100,100,1.46,63.61,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202141,neighboring_chfl,all,600,indication,NA,44463,NA,1.0010000000000001,100.10000000000001,100.10000000000001,NA,NA,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202141,NW,all,792,indication,43520,26291,60.5,0.999,99.89999999999999,99.9,1.82,60.41,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202141,OW,all,785,indication,38108,20367,53.5,1,100,99.89999999999999,2.06,53.45,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202141,SG,all,5538,indication,514504,286470,55.699999999999996,0.999,99.9,100.00000000000001,1.08,55.68,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202141,SH,all,1348,indication,83107,51850,62.3,1,100.00000000000001,100.1,1.62,62.39,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202141,SO,all,4858,indication,277462,172903,62.199999999999996,0.998,99.80000000000001,100,1.75,62.32,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202141,SZ,all,2585,indication,162157,87807,54.2,1,100.00000000000001,100,1.59,54.15,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202141,TG,all,4894,indication,282909,156872,55.4,1,99.99999999999999,100,1.73,55.45,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202141,TI,all,5672,indication,350986,229805,65.4,0.999,99.9,100,1.62,65.47,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202141,unknown,all,402,indication,NA,16984,NA,1,100,100,NA,NA,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202141,UR,all,634,indication,36819,21676,58.9,1,100.00000000000001,100,1.72,58.87,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202141,VD,all,12401,indication,814762,519243,63.8,1,100,100.1,1.52,63.73,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202141,VS,all,5287,indication,348503,213805,61.4,0.999,99.9,99.9,1.52,61.35,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202141,ZG,all,1535,indication,128794,82222,64,1,100,100,1.19,63.84,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
