date,geoRegion,indication,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202214,CHFL,risk_groups,3993,indication,8709355,7625028,NA,0.316,31.599999999999998,48.5,0.05,87.55,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202214,FL,risk_groups,0,indication,39055,15518,NA,NA,NA,22,0,39.73,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202214,FR,risk_groups,97,indication,325496,243959,NA,0.225,22.5,48.9,0.03,74.95,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202214,GE,risk_groups,183,indication,506343,403381,NA,0.173,17.3,42.1,0.04,79.67,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202214,GL,risk_groups,5,indication,40851,33167,NA,0.8340000000000001,83.4,51.6,0.01,81.19,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202214,GR,risk_groups,167,indication,200096,164465,NA,0.46599999999999997,46.599999999999994,44.900000000000006,0.08,82.19,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202214,JU,risk_groups,20,indication,73709,80305,NA,0.40700000000000003,40.7,65.7,0.03,108.95,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202214,LU,risk_groups,96,indication,416347,276649,NA,0.167,16.7,37.8,0.02,66.45,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202214,NE,risk_groups,40,indication,175894,180414,NA,0.288,28.8,57.8,0.02,102.57,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202214,NW,risk_groups,3,indication,43520,36012,NA,0.079,7.9,47.8,0.01,82.75,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202214,OW,risk_groups,5,indication,38108,17699,NA,0.166,16.6,32.4,0.01,46.44,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202214,SG,risk_groups,182,indication,514504,383821,NA,0.258,25.8,46.1,0.04,74.6,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202214,SH,risk_groups,43,indication,83107,84129,NA,0.374,37.4,52.9,0.05,101.23,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202214,SO,risk_groups,96,indication,277462,260369,NA,0.349,34.9,53.300000000000004,0.03,93.84,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202214,SZ,risk_groups,77,indication,162157,122683,NA,0.37,37,50.4,0.05,75.66,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202214,TG,risk_groups,76,indication,282909,222420,NA,0.32899999999999996,32.9,49.7,0.03,78.62,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202214,TI,risk_groups,134,indication,350986,290170,NA,0.262,26.200000000000003,43,0.04,82.67,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202214,UR,risk_groups,9,indication,36819,28789,NA,0.215,21.5,46.5,0.02,78.19,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202214,VD,risk_groups,446,indication,814762,816979,NA,0.32699999999999996,32.699999999999996,56,0.05,100.27,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202214,VS,risk_groups,228,indication,348503,346183,NA,0.465,46.5,58.7,0.07,99.33,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202214,ZG,risk_groups,39,indication,128794,78171,NA,0.13999999999999999,14,32.1,0.03,60.69,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202214,ZH,risk_groups,922,indication,1553423,1348028,NA,0.33899999999999997,33.9,45.5,0.06,86.78,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202215,AG,risk_groups,180,indication,694072,585566,NA,0.326,32.6,47,0.03,84.37,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202215,AI,risk_groups,3,indication,16293,11168,NA,0.333,33.300000000000004,47.1,0.02,68.54,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202215,AR,risk_groups,0,indication,55309,46319,NA,NA,NA,50.2,0,83.75,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202215,BE,risk_groups,370,indication,1043132,1085675,NA,0.422,42.2,54.9,0.04,104.08,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202215,BL,risk_groups,56,indication,290969,263521,NA,0.316,31.6,48.699999999999996,0.02,90.57,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202215,BS,risk_groups,69,indication,196735,200146,NA,0.313,31.3,47.4,0.04,101.73,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202215,CH,risk_groups,2548,indication,8670300,7612058,NA,0.296,29.599999999999998,48.6,0.03,87.79,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202215,CHFL,risk_groups,2562,indication,8709355,7627590,NA,0.294,29.4,48.4,0.03,87.58,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202215,FL,risk_groups,14,indication,39055,15532,NA,0.179,17.9,22,0.04,39.77,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202215,FR,risk_groups,65,indication,325496,244024,NA,0.217,21.7,48.9,0.02,74.97,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202215,GE,risk_groups,124,indication,506343,403505,NA,0.153,15.3,42,0.02,79.69,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202215,GL,risk_groups,11,indication,40851,33178,NA,0.225,22.5,51.6,0.03,81.22,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202215,GR,risk_groups,111,indication,200096,164576,NA,0.432,43.199999999999996,44.900000000000006,0.06,82.25,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202215,JU,risk_groups,13,indication,73709,80318,NA,0.36100000000000004,36.10000000000001,65.7,0.02,108.97,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202215,LU,risk_groups,32,indication,416347,276681,NA,0.089,8.9,37.8,0.01,66.45,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202215,NE,risk_groups,33,indication,175894,180447,NA,0.446,44.6,57.8,0.02,102.59,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202215,NW,risk_groups,6,indication,43520,36018,NA,0.20500000000000002,20.5,47.8,0.01,82.76,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202215,OW,risk_groups,11,indication,38108,17710,NA,0.322,32.199999999999996,32.4,0.03,46.47,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202215,SG,risk_groups,102,indication,514504,383923,NA,0.28,28,46.1,0.02,74.62,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202215,SH,risk_groups,32,indication,83107,84161,NA,0.323,32.300000000000004,52.9,0.04,101.27,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202215,SO,risk_groups,45,indication,277462,260414,NA,0.344,34.4,53.300000000000004,0.02,93.86,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202215,SZ,risk_groups,42,indication,162157,122725,NA,0.252,25.2,50.3,0.03,75.68,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202215,TG,risk_groups,50,indication,282909,222470,NA,0.268,26.8,49.7,0.02,78.64,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202215,TI,risk_groups,65,indication,350986,290235,NA,0.201,20.1,43,0.02,82.69,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202215,UR,risk_groups,13,indication,36819,28802,NA,0.309,30.9,46.5,0.04,78.23,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202215,VD,risk_groups,382,indication,814762,817361,NA,0.361,36.1,56,0.05,100.32,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202215,VS,risk_groups,146,indication,348503,346329,NA,0.376,37.6,58.7,0.04,99.38,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202215,ZG,risk_groups,23,indication,128794,78194,NA,0.193,19.3,32.1,0.02,60.71,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202215,ZH,risk_groups,564,indication,1553423,1348592,NA,0.287,28.7,45.5,0.04,86.81,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202216,AG,risk_groups,287,indication,694072,585853,NA,0.368,36.8,47,0.04,84.41,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202216,AI,risk_groups,2,indication,16293,11170,NA,0.4,40,47.1,0.01,68.56,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202216,AR,risk_groups,7,indication,55309,46326,NA,0.28,28,50.2,0.01,83.76,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202216,BE,risk_groups,182,indication,1043132,1085857,NA,0.393,39.3,54.9,0.02,104.1,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202216,BL,risk_groups,88,indication,290969,263609,NA,0.391,39.1,48.699999999999996,0.03,90.6,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202216,BS,risk_groups,155,indication,196735,200301,NA,0.438,43.8,47.4,0.08,101.81,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202216,CH,risk_groups,2574,indication,8670300,7614632,NA,0.311,31.1,48.6,0.03,87.82,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202216,CHFL,risk_groups,2574,indication,8709355,7630164,NA,0.311,31.1,48.4,0.03,87.61,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202216,FL,risk_groups,0,indication,39055,15532,NA,NA,NA,22,0,39.77,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202216,FR,risk_groups,88,indication,325496,244112,NA,0.25,25,48.9,0.03,75,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202216,GE,risk_groups,137,indication,506343,403642,NA,0.185,18.5,42,0.03,79.72,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202216,GL,risk_groups,2,indication,40851,33180,NA,0.5,50,51.6,0,81.22,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202216,GR,risk_groups,106,indication,200096,164682,NA,0.491,49.1,44.900000000000006,0.05,82.3,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202216,JU,risk_groups,10,indication,73709,80328,NA,0.345,34.5,65.7,0.01,108.98,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202216,LU,risk_groups,15,indication,416347,276696,NA,0.064,6.4,37.8,0,66.46,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202216,NE,risk_groups,23,indication,175894,180470,NA,0.384,38.4,57.8,0.01,102.6,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202216,NW,risk_groups,16,indication,43520,36034,NA,0.355,35.5,47.699999999999996,0.04,82.8,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202216,OW,risk_groups,9,indication,38108,17719,NA,0.265,26.499999999999996,32.4,0.02,46.5,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202216,SG,risk_groups,156,indication,514504,384079,NA,0.297,29.7,46.1,0.03,74.65,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202216,SH,risk_groups,0,indication,83107,84161,NA,0,0,52.9,0,101.27,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202216,SO,risk_groups,63,indication,277462,260477,NA,0.317,31.700000000000003,53.2,0.02,93.88,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202216,SZ,risk_groups,33,indication,162157,122758,NA,0.257,25.700000000000003,50.3,0.02,75.7,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202216,TG,risk_groups,57,indication,282909,222527,NA,0.28500000000000003,28.5,49.6,0.02,78.66,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202216,TI,risk_groups,73,indication,350986,290308,NA,0.19,19,43,0.02,82.71,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202216,UR,risk_groups,8,indication,36819,28810,NA,0.236,23.599999999999998,46.5,0.02,78.25,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202216,VD,risk_groups,330,indication,814762,817691,NA,0.34199999999999997,34.199999999999996,56,0.04,100.36,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202216,VS,risk_groups,130,indication,348503,346459,NA,0.44099999999999995,44.099999999999994,58.7,0.04,99.41,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202216,ZG,risk_groups,28,indication,128794,78222,NA,0.14,14,32.1,0.02,60.73,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202216,ZH,risk_groups,569,indication,1553423,1349161,NA,0.317,31.7,45.5,0.04,86.85,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202217,AG,risk_groups,283,indication,694072,586136,NA,0.369,36.9,47,0.04,84.45,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202217,AI,risk_groups,3,indication,16293,11173,NA,0.273,27.299999999999997,47.1,0.02,68.58,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202217,AR,risk_groups,21,indication,55309,46347,NA,0.265,26.5,50.2,0.04,83.8,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202217,BE,risk_groups,550,indication,1043132,1086407,NA,0.413,41.3,54.9,0.05,104.15,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202217,BL,risk_groups,85,indication,290969,263694,NA,0.352,35.199999999999996,48.699999999999996,0.03,90.63,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202217,BS,risk_groups,104,indication,196735,200405,NA,0.34099999999999997,34.1,47.4,0.05,101.87,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202217,CH,risk_groups,3016,indication,8670300,7617648,NA,0.311,31.1,48.6,0.03,87.86,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202217,CHFL,risk_groups,3025,indication,8709355,7633189,NA,0.311,31.1,48.4,0.03,87.64,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202217,FL,risk_groups,9,indication,39055,15541,NA,0.161,16.099999999999998,22,0.02,39.79,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202217,FR,risk_groups,77,indication,325496,244189,NA,0.178,17.8,48.9,0.02,75.02,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202217,GE,risk_groups,161,indication,506343,403803,NA,0.182,18.2,42,0.03,79.75,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202217,GL,risk_groups,10,indication,40851,33190,NA,0.25,25,51.6,0.02,81.25,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202217,GR,risk_groups,138,indication,200096,164820,NA,0.5449999999999999,54.5,45,0.07,82.37,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202217,JU,risk_groups,44,indication,73709,80372,NA,0.5720000000000001,57.2,65.7,0.06,109.04,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202217,LU,risk_groups,24,indication,416347,276720,NA,0.057,5.7,37.7,0.01,66.46,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202217,NE,risk_groups,47,indication,175894,180517,NA,0.358,35.8,57.8,0.03,102.63,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202217,NW,risk_groups,4,indication,43520,36038,NA,0.138,13.8,47.699999999999996,0.01,82.81,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202217,OW,risk_groups,4,indication,38108,17723,NA,0.16,16,32.4,0.01,46.51,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202217,SG,risk_groups,109,indication,514504,384188,NA,0.258,25.8,46.1,0.02,74.67,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202217,SH,risk_groups,36,indication,83107,84197,NA,0.336,33.6,52.8,0.04,101.31,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202217,SO,risk_groups,80,indication,277462,260557,NA,0.423,42.3,53.300000000000004,0.03,93.91,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202217,SZ,risk_groups,49,indication,162157,122807,NA,0.28400000000000003,28.4,50.3,0.03,75.73,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202217,TG,risk_groups,60,indication,282909,222587,NA,0.23399999999999999,23.4,49.6,0.02,78.68,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202217,TI,risk_groups,34,indication,350986,290342,NA,0.27,27,43,0.01,82.72,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202217,UR,risk_groups,8,indication,36819,28818,NA,0.267,26.7,46.4,0.02,78.27,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202217,VD,risk_groups,347,indication,814762,818038,NA,0.355,35.5,55.900000000000006,0.04,100.4,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202217,VS,risk_groups,158,indication,348503,346617,NA,0.447,44.7,58.6,0.05,99.46,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202217,ZG,risk_groups,34,indication,128794,78256,NA,0.157,15.700000000000001,32.1,0.03,60.76,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202217,ZH,risk_groups,546,indication,1553423,1349707,NA,0.303,30.3,45.5,0.04,86.89,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202218,AG,risk_groups,243,indication,694072,586379,NA,0.35600000000000004,35.6,47,0.04,84.48,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202218,AI,risk_groups,1,indication,16293,11174,NA,0.091,9.1,47.1,0.01,68.58,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202218,AR,risk_groups,2,indication,55309,46349,NA,0.4,40,50.2,0,83.8,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202218,BE,risk_groups,390,indication,1043132,1086797,NA,0.392,39.2,54.9,0.04,104.19,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202218,BL,risk_groups,85,indication,290969,263779,NA,0.364,36.4,48.699999999999996,0.03,90.66,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202218,BS,risk_groups,82,indication,196735,200487,NA,0.297,29.699999999999996,47.4,0.04,101.91,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202218,CH,risk_groups,2619,indication,8670300,7620267,NA,0.311,31.1,48.6,0.03,87.89,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202218,CHFL,risk_groups,2619,indication,8709355,7635808,NA,0.311,31.1,48.4,0.03,87.67,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202218,FL,risk_groups,0,indication,39055,15541,NA,NA,NA,22,0,39.79,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202218,FR,risk_groups,81,indication,325496,244270,NA,0.21700000000000003,21.700000000000003,48.9,0.02,75.05,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202218,GE,risk_groups,83,indication,506343,403886,NA,0.136,13.600000000000001,41.9,0.02,79.77,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202218,GL,risk_groups,0,indication,40851,33190,NA,NA,NA,51.6,0,81.25,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202218,GR,risk_groups,68,indication,200096,164888,NA,0.544,54.4,45,0.03,82.4,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202218,JU,risk_groups,30,indication,73709,80402,NA,0.492,49.2,65.7,0.04,109.08,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202218,LU,risk_groups,31,indication,416347,276751,NA,0.09,9,37.6,0.01,66.47,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202218,NE,risk_groups,42,indication,175894,180559,NA,0.326,32.6,57.8,0.02,102.65,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202218,NW,risk_groups,7,indication,43520,36045,NA,0.28,28,47.699999999999996,0.02,82.82,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202218,OW,risk_groups,8,indication,38108,17731,NA,0.235,23.5,32.4,0.02,46.53,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202218,SG,risk_groups,121,indication,514504,384309,NA,0.262,26.2,46.1,0.02,74.7,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202218,SH,risk_groups,15,indication,83107,84212,NA,0.27799999999999997,27.799999999999997,52.8,0.02,101.33,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202218,SO,risk_groups,68,indication,277462,260625,NA,0.386,38.6,53.2,0.02,93.93,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202218,SZ,risk_groups,37,indication,162157,122844,NA,0.257,25.700000000000003,50.3,0.02,75.76,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202218,TG,risk_groups,40,indication,282909,222627,NA,0.275,27.5,49.6,0.01,78.69,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202218,TI,risk_groups,21,indication,350986,290363,NA,0.177,17.7,43,0.01,82.73,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202218,UR,risk_groups,7,indication,36819,28825,NA,0.29200000000000004,29.200000000000003,46.4,0.02,78.29,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202218,VD,risk_groups,416,indication,814762,818454,NA,0.357,35.699999999999996,55.800000000000004,0.05,100.45,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202218,VS,risk_groups,208,indication,348503,346825,NA,0.463,46.300000000000004,58.6,0.06,99.52,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202218,ZG,risk_groups,20,indication,128794,78276,NA,0.114,11.4,32,0.02,60.78,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202218,ZH,risk_groups,513,indication,1553423,1350220,NA,0.317,31.7,45.5,0.03,86.92,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202219,AG,risk_groups,215,indication,694072,586594,NA,0.339,33.900000000000006,46.9,0.03,84.51,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202219,AI,risk_groups,3,indication,16293,11177,NA,0.333,33.3,47.1,0.02,68.6,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202219,AR,risk_groups,25,indication,55309,46374,NA,0.42400000000000004,42.4,50.2,0.05,83.85,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202219,BE,risk_groups,410,indication,1043132,1087207,NA,0.403,40.300000000000004,54.9,0.04,104.23,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202219,BL,risk_groups,63,indication,290969,263842,NA,0.282,28.2,48.699999999999996,0.02,90.68,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202219,BS,risk_groups,96,indication,196735,200583,NA,0.322,32.2,47.4,0.05,101.96,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202219,CH,risk_groups,2660,indication,8670300,7622927,NA,0.29100000000000004,29.1,48.6,0.03,87.92,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202219,CHFL,risk_groups,2661,indication,8709355,7638469,NA,0.28800000000000003,28.8,48.4,0.03,87.7,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202219,FL,risk_groups,1,indication,39055,15542,NA,0.017,1.7000000000000002,22,0,39.8,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202219,FR,risk_groups,81,indication,325496,244351,NA,0.17500000000000002,17.5,48.9,0.02,75.07,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202219,GE,risk_groups,117,indication,506343,404003,NA,0.151,15.1,41.9,0.02,79.79,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202219,GL,risk_groups,16,indication,40851,33206,NA,0.297,29.7,51.5,0.04,81.29,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202219,GR,risk_groups,109,indication,200096,164997,NA,0.567,56.7,45,0.05,82.46,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202219,JU,risk_groups,20,indication,73709,80422,NA,0.425,42.5,65.7,0.03,109.11,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202219,LU,risk_groups,25,indication,416347,276776,NA,0.06899999999999999,6.8999999999999995,37.6,0.01,66.48,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202219,NE,risk_groups,75,indication,175894,180634,NA,0.441,44.1,57.8,0.04,102.69,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202219,NW,risk_groups,11,indication,43520,36056,NA,0.2,20,47.699999999999996,0.03,82.85,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202219,OW,risk_groups,6,indication,38108,17737,NA,0.20600000000000002,20.6,32.4,0.02,46.54,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202219,SG,risk_groups,101,indication,514504,384410,NA,0.242,24.2,46.1,0.02,74.71,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202219,SH,risk_groups,21,indication,83107,84233,NA,0.324,32.4,52.8,0.03,101.35,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202219,SO,risk_groups,55,indication,277462,260680,NA,0.304,30.4,53.1,0.02,93.95,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202219,SZ,risk_groups,27,indication,162157,122871,NA,0.226,22.6,50.3,0.02,75.77,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202219,TG,risk_groups,55,indication,282909,222682,NA,0.227,22.700000000000003,49.5,0.02,78.71,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202219,TI,risk_groups,96,indication,350986,290459,NA,0.215,21.5,43,0.03,82.76,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202219,UR,risk_groups,7,indication,36819,28832,NA,0.226,22.6,46.4,0.02,78.31,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202219,VD,risk_groups,428,indication,814762,818882,NA,0.359,35.9,55.800000000000004,0.05,100.51,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202219,VS,risk_groups,191,indication,348503,347016,NA,0.439,43.900000000000006,58.6,0.05,99.57,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202219,ZG,risk_groups,22,indication,128794,78298,NA,0.118,11.799999999999999,32,0.02,60.79,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202219,ZH,risk_groups,385,indication,1553423,1350605,NA,0.267,26.7,45.5,0.02,86.94,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202220,AG,risk_groups,190,indication,694072,586784,NA,0.298,29.799999999999997,46.9,0.03,84.54,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202220,AI,risk_groups,3,indication,16293,11180,NA,0.333,33.3,47.1,0.02,68.62,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202220,AR,risk_groups,33,indication,55309,46407,NA,0.786,78.6,50.2,0.06,83.9,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202220,BE,risk_groups,375,indication,1043132,1087582,NA,0.398,39.800000000000004,54.9,0.04,104.26,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202220,BL,risk_groups,47,indication,290969,263889,NA,0.268,26.8,48.699999999999996,0.02,90.69,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202220,BS,risk_groups,98,indication,196735,200681,NA,0.351,35.1,47.4,0.05,102.01,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202220,CH,risk_groups,2488,indication,8670300,7625415,NA,0.293,29.3,48.6,0.03,87.95,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
