date,geoRegion,sex,entries,type_variant,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202231,SH,unknown,0,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202232,SH,unknown,0,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202233,SH,unknown,0,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202234,SH,unknown,0,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202235,SH,unknown,0,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202236,SH,unknown,0,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202237,SH,unknown,0,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202238,SH,unknown,0,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202052,SO,male,0,sex,138626,0,0,0,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,NA,NA
202053,SO,male,26,sex,138626,26,0.02,0.02,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.2,20
202101,SO,male,1444,sex,138626,1470,1.04,1.06,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.395,39.5
202102,SO,male,1604,sex,138626,3074,1.16,2.22,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.39,39
202103,SO,male,1962,sex,138626,5036,1.42,3.63,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.478,47.8
202104,SO,male,1642,sex,138626,6678,1.18,4.82,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.469,46.9
202105,SO,male,1579,sex,138626,8257,1.14,5.96,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.395,39.5
202106,SO,male,1790,sex,138626,10047,1.29,7.25,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.501,50.1
202107,SO,male,2632,sex,138626,12679,1.9,9.15,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.452,45.2
202108,SO,male,1610,sex,138626,14289,1.16,10.31,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.45,45
202109,SO,male,1705,sex,138626,15994,1.23,11.54,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.425,42.5
202110,SO,male,1788,sex,138626,17782,1.29,12.83,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.463,46.300000000000004
202111,SO,male,1669,sex,138626,19451,1.2,14.03,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.453,45.300000000000004
202112,SO,male,3383,sex,138626,22834,2.44,16.47,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.434,43.4
202113,SO,male,1457,sex,138626,24291,1.05,17.52,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.357,35.699999999999996
202114,SO,male,2236,sex,138626,26527,1.61,19.14,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.443,44.3
202115,SO,male,5151,sex,138626,31678,3.72,22.85,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.471,47.099999999999994
202116,SO,male,5750,sex,138626,37428,4.15,27,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.459,45.9
202117,SO,male,4858,sex,138626,42286,3.5,30.5,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.461,46.1
202118,SO,male,6057,sex,138626,48343,4.37,34.87,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.472,47.199999999999996
202119,SO,male,6467,sex,138626,54810,4.67,39.54,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.482,48.199999999999996
202120,SO,male,7730,sex,138626,62540,5.58,45.11,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.457,45.7
202121,SO,male,8091,sex,138626,70631,5.84,50.95,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.51,51
202122,SO,male,9921,sex,138626,80552,7.16,58.11,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.5,50
202123,SO,male,12291,sex,138626,92843,8.87,66.97,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.52,52
202124,SO,male,11085,sex,138626,103928,8,74.97,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.499,49.9
202125,SO,male,8566,sex,138626,112494,6.18,81.15,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.528,52.800000000000004
202126,SO,male,6196,sex,138626,118690,4.47,85.62,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.529,52.900000000000006
202127,SO,male,9539,sex,138626,128229,6.88,92.5,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.536,53.6
202128,SO,male,7039,sex,138626,135268,5.08,97.58,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.545,54.50000000000001
202129,SO,male,5451,sex,138626,140719,3.93,101.51,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.535,53.5
202130,SO,male,797,sex,138626,141516,0.57,102.08,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.552,55.2
202131,SO,male,1718,sex,138626,143234,1.24,103.32,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.526,52.6
202132,SO,male,1945,sex,138626,145179,1.4,104.73,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.522,52.2
202133,SO,male,2497,sex,138626,147676,1.8,106.53,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.527,52.7
202134,SO,male,1334,sex,138626,149010,0.96,107.49,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.499,49.9
202135,SO,male,2103,sex,138626,151113,1.52,109.01,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.507,50.7
202136,SO,male,3962,sex,138626,155075,2.86,111.87,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.529,52.900000000000006
202137,SO,male,3872,sex,138626,158947,2.79,114.66,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.527,52.7
202138,SO,male,2776,sex,138626,161723,2,116.66,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.522,52.2
202139,SO,male,2447,sex,138626,164170,1.77,118.43,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.509,50.9
202140,SO,male,3303,sex,138626,167473,2.38,120.81,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.527,52.7
202141,SO,male,3063,sex,138626,170536,2.21,123.02,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.532,53.2
202142,SO,male,2087,sex,138626,172623,1.51,124.52,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.52,52
202143,SO,male,1936,sex,138626,174559,1.4,125.92,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.526,52.6
202144,SO,male,994,sex,138626,175553,0.72,126.64,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.516,51.6
202145,SO,male,1329,sex,138626,176882,0.96,127.6,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.518,51.800000000000004
202146,SO,male,3219,sex,138626,180101,2.32,129.92,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.456,45.6
202147,SO,male,3769,sex,138626,183870,2.72,132.64,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.452,45.2
202148,SO,male,4835,sex,138626,188705,3.49,136.13,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.474,47.4
202149,SO,male,5101,sex,138626,193806,3.68,139.8,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.437,43.7
202150,SO,male,7537,sex,138626,201343,5.44,145.24,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.481,48.1
202151,SO,male,5824,sex,138626,207167,4.2,149.44,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.504,50.4
202152,SO,male,4567,sex,138626,211734,3.29,152.74,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.501,50.1
202201,SO,male,6593,sex,138626,218327,4.76,157.49,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.484,48.4
202202,SO,male,8620,sex,138626,226947,6.22,163.71,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.524,52.400000000000006
202203,SO,male,5652,sex,138626,232599,4.08,167.79,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.512,51.2
202204,SO,male,3191,sex,138626,235790,2.3,170.09,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.506,50.6
202205,SO,male,1550,sex,138626,237340,1.12,171.21,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.485,48.5
202206,SO,male,1158,sex,138626,238498,0.84,172.04,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.502,50.2
202207,SO,male,919,sex,138626,239417,0.66,172.71,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.492,49.2
202208,SO,male,416,sex,138626,239833,0.3,173.01,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.481,48.1
202209,SO,male,227,sex,138626,240060,0.16,173.17,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.498,49.8
202210,SO,male,144,sex,138626,240204,0.1,173.27,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.435,43.5
202211,SO,male,174,sex,138626,240378,0.13,173.4,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.436,43.6
202212,SO,male,166,sex,138626,240544,0.12,173.52,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.508,50.8
202213,SO,male,134,sex,138626,240678,0.1,173.62,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.486,48.6
202214,SO,male,138,sex,138626,240816,0.1,173.72,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.502,50.2
202215,SO,male,65,sex,138626,240881,0.05,173.76,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.496,49.6
202216,SO,male,99,sex,138626,240980,0.07,173.83,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.5,50
202217,SO,male,99,sex,138626,241079,0.07,173.91,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.524,52.400000000000006
202218,SO,male,96,sex,138626,241175,0.07,173.98,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.545,54.50000000000001
202219,SO,male,92,sex,138626,241267,0.07,174.04,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.508,50.8
202220,SO,male,117,sex,138626,241384,0.08,174.13,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.513,51.300000000000004
202221,SO,male,44,sex,138626,241428,0.03,174.16,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.484,48.4
202222,SO,male,119,sex,138626,241547,0.09,174.24,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.546,54.6
202223,SO,male,100,sex,138626,241647,0.07,174.32,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.505,50.5
202224,SO,male,74,sex,138626,241721,0.05,174.37,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.514,51.4
202225,SO,male,198,sex,138626,241919,0.14,174.51,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.538,53.800000000000004
202226,SO,male,172,sex,138626,242091,0.12,174.64,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.541,54.1
202227,SO,male,107,sex,138626,242198,0.08,174.71,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.525,52.5
202228,SO,male,398,sex,138626,242596,0.29,175,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.46,46
202229,SO,male,331,sex,138626,242927,0.24,175.24,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.5,50
202230,SO,male,262,sex,138626,243189,0.19,175.43,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.494,49.4
202231,SO,male,302,sex,138626,243491,0.22,175.65,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.433,43.3
202232,SO,male,457,sex,138626,243948,0.33,175.98,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.41,41
202233,SO,male,415,sex,138626,244363,0.3,176.28,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.425,42.5
202234,SO,male,363,sex,138626,244726,0.26,176.54,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.471,47.099999999999994
202235,SO,male,125,sex,138626,244851,0.09,176.63,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.451,45.1
202236,SO,male,209,sex,138626,245060,0.15,176.78,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.5,50
202237,SO,male,157,sex,138626,245217,0.11,176.89,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.477,47.699999999999996
202238,SO,male,169,sex,138626,245386,0.12,177.01,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.442,44.2
202052,SO,female,0,sex,138836,0,0,0,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,NA,NA
202053,SO,female,104,sex,138836,104,0.07,0.07,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.8,80
202101,SO,female,2211,sex,138836,2315,1.59,1.67,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.605,60.5
202102,SO,female,2513,sex,138836,4828,1.81,3.48,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.61,61
202103,SO,female,2146,sex,138836,6974,1.55,5.02,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.522,52.2
202104,SO,female,1857,sex,138836,8831,1.34,6.36,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.531,53.1
202105,SO,female,2418,sex,138836,11249,1.74,8.1,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.605,60.5
202106,SO,female,1784,sex,138836,13033,1.28,9.39,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.499,49.9
202107,SO,female,3193,sex,138836,16226,2.3,11.69,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.548,54.800000000000004
202108,SO,female,1970,sex,138836,18196,1.42,13.11,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.55,55.00000000000001
202109,SO,female,2307,sex,138836,20503,1.66,14.77,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.575,57.49999999999999
202110,SO,female,2075,sex,138836,22578,1.49,16.26,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.537,53.7
202111,SO,female,2019,sex,138836,24597,1.45,17.72,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.547,54.7
202112,SO,female,4408,sex,138836,29005,3.17,20.89,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.566,56.599999999999994
202113,SO,female,2619,sex,138836,31624,1.89,22.78,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.643,64.3
202114,SO,female,2816,sex,138836,34440,2.03,24.81,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.557,55.7
202115,SO,female,5780,sex,138836,40220,4.16,28.97,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.529,52.900000000000006
202116,SO,female,6788,sex,138836,47008,4.89,33.86,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.541,54.1
202117,SO,female,5681,sex,138836,52689,4.09,37.95,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.539,53.900000000000006
202118,SO,female,6778,sex,138836,59467,4.88,42.83,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.528,52.800000000000004
202119,SO,female,6943,sex,138836,66410,5,47.83,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.518,51.800000000000004
202120,SO,female,9175,sex,138836,75585,6.61,54.44,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.543,54.300000000000004
202121,SO,female,7760,sex,138836,83345,5.59,60.03,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.49,49
202122,SO,female,9914,sex,138836,93259,7.14,67.17,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.5,50
202123,SO,female,11325,sex,138836,104584,8.16,75.33,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.48,48
202124,SO,female,11127,sex,138836,115711,8.01,83.34,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.501,50.1
202125,SO,female,7672,sex,138836,123383,5.53,88.87,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.472,47.199999999999996
202126,SO,female,5517,sex,138836,128900,3.97,92.84,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.471,47.099999999999994
202127,SO,female,8261,sex,138836,137161,5.95,98.79,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.464,46.400000000000006
202128,SO,female,5865,sex,138836,143026,4.22,103.02,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.455,45.5
202129,SO,female,4731,sex,138836,147757,3.41,106.43,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.465,46.5
202130,SO,female,645,sex,138836,148402,0.46,106.89,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.447,44.7
202131,SO,female,1549,sex,138836,149951,1.12,108.01,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.474,47.4
202132,SO,female,1779,sex,138836,151730,1.28,109.29,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.478,47.8
202133,SO,female,2240,sex,138836,153970,1.61,110.9,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.472,47.199999999999996
202134,SO,female,1337,sex,138836,155307,0.96,111.86,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.501,50.1
202135,SO,female,2045,sex,138836,157352,1.47,113.34,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.493,49.3
202136,SO,female,3530,sex,138836,160882,2.54,115.88,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.471,47.099999999999994
202137,SO,female,3477,sex,138836,164359,2.5,118.38,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.473,47.3
202138,SO,female,2538,sex,138836,166897,1.83,120.21,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.478,47.8
202139,SO,female,2354,sex,138836,169251,1.7,121.91,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.49,49
202140,SO,female,2970,sex,138836,172221,2.14,124.05,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.473,47.3
202141,SO,female,2690,sex,138836,174911,1.94,125.98,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.467,46.7
202142,SO,female,1927,sex,138836,176838,1.39,127.37,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.48,48
202143,SO,female,1745,sex,138836,178583,1.26,128.63,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.474,47.4
202144,SO,female,932,sex,138836,179515,0.67,129.3,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.484,48.4
202145,SO,female,1238,sex,138836,180753,0.89,130.19,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.482,48.199999999999996
202146,SO,female,3838,sex,138836,184591,2.76,132.96,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.544,54.400000000000006
202147,SO,female,4563,sex,138836,189154,3.29,136.24,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.548,54.800000000000004
202148,SO,female,5363,sex,138836,194517,3.86,140.11,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.526,52.6
202149,SO,female,6571,sex,138836,201088,4.73,144.84,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.563,56.3
202150,SO,female,8141,sex,138836,209229,5.86,150.7,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.519,51.9
202151,SO,female,5743,sex,138836,214972,4.14,154.84,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.496,49.6
202152,SO,female,4553,sex,138836,219525,3.28,158.12,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.499,49.9
202201,SO,female,7027,sex,138836,226552,5.06,163.18,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.516,51.6
202202,SO,female,7823,sex,138836,234375,5.63,168.81,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.476,47.599999999999994
202203,SO,female,5395,sex,138836,239770,3.89,172.7,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.488,48.8
202204,SO,female,3119,sex,138836,242889,2.25,174.95,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.494,49.4
202205,SO,female,1648,sex,138836,244537,1.19,176.13,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.515,51.5
202206,SO,female,1150,sex,138836,245687,0.83,176.96,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.498,49.8
202207,SO,female,949,sex,138836,246636,0.68,177.65,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.508,50.8
202208,SO,female,448,sex,138836,247084,0.32,177.97,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.519,51.9
202209,SO,female,229,sex,138836,247313,0.16,178.13,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.502,50.2
202210,SO,female,187,sex,138836,247500,0.13,178.27,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.565,56.49999999999999
202211,SO,female,225,sex,138836,247725,0.16,178.43,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.564,56.39999999999999
202212,SO,female,161,sex,138836,247886,0.12,178.55,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.492,49.2
202213,SO,female,142,sex,138836,248028,0.1,178.65,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.514,51.4
202214,SO,female,137,sex,138836,248165,0.1,178.75,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.498,49.8
202215,SO,female,66,sex,138836,248231,0.05,178.79,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.504,50.4
202216,SO,female,99,sex,138836,248330,0.07,178.87,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.5,50
202217,SO,female,90,sex,138836,248420,0.06,178.93,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.476,47.599999999999994
202218,SO,female,80,sex,138836,248500,0.06,178.99,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.455,45.5
202219,SO,female,89,sex,138836,248589,0.06,179.05,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.492,49.2
202220,SO,female,111,sex,138836,248700,0.08,179.13,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.487,48.699999999999996
202221,SO,female,47,sex,138836,248747,0.03,179.17,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.516,51.6
202222,SO,female,99,sex,138836,248846,0.07,179.24,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.454,45.4
202223,SO,female,98,sex,138836,248944,0.07,179.31,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.495,49.5
202224,SO,female,70,sex,138836,249014,0.05,179.36,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.486,48.6
202225,SO,female,170,sex,138836,249184,0.12,179.48,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.462,46.2
202226,SO,female,146,sex,138836,249330,0.11,179.59,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.459,45.9
202227,SO,female,97,sex,138836,249427,0.07,179.66,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.475,47.5
202228,SO,female,467,sex,138836,249894,0.34,179.99,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.54,54
202229,SO,female,331,sex,138836,250225,0.24,180.23,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.5,50
202230,SO,female,268,sex,138836,250493,0.19,180.42,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.506,50.6
202231,SO,female,395,sex,138836,250888,0.28,180.71,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.567,56.699999999999996
202232,SO,female,658,sex,138836,251546,0.47,181.18,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.59,59
202233,SO,female,562,sex,138836,252108,0.4,181.59,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.575,57.49999999999999
202234,SO,female,408,sex,138836,252516,0.29,181.88,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.529,52.900000000000006
202235,SO,female,152,sex,138836,252668,0.11,181.99,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.549,54.900000000000006
202236,SO,female,209,sex,138836,252877,0.15,182.14,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.5,50
202237,SO,female,172,sex,138836,253049,0.12,182.26,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.523,52.300000000000004
202238,SO,female,213,sex,138836,253262,0.15,182.42,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.558,55.800000000000004
202052,SO,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,NA,NA
202053,SO,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202101,SO,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202102,SO,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202103,SO,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202104,SO,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202105,SO,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202106,SO,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202107,SO,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202108,SO,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202109,SO,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202110,SO,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202111,SO,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202112,SO,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
