geoRegion,period_start_date,period_end_date,pop,inzCategoryNormalized,type,geoRegion_type,version,geoVersion
BAE11080,2021-03-08,2021-03-21,75184,120-239,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE11080,2021-03-22,2021-04-04,75184,120-239,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE11080,2021-04-05,2021-04-18,75184,240-479,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE11080,2021-04-19,2021-05-02,75184,240-479,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE11080,2021-05-03,2021-05-16,75184,120-239,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE11080,2021-05-17,2021-05-30,75184,240-479,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE11080,2021-05-31,2021-06-13,75184,120-239,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE11080,2021-06-14,2021-06-27,75184,60-119,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE11080,2021-06-28,2021-07-11,75184,60-119,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE11080,2021-07-12,2021-07-25,75184,60-119,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE11080,2021-07-26,2021-08-08,75184,120-239,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE11080,2021-08-09,2021-08-22,75184,240-479,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE11080,2021-08-23,2021-09-05,75184,240-479,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE11080,2021-09-06,2021-09-19,75184,480-959,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE11080,2021-09-20,2021-10-03,75184,240-479,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE11080,2021-10-04,2021-10-17,75184,240-479,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE11080,2021-10-18,2021-10-31,75184,480-959,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE11080,2021-11-01,2021-11-14,75184,960-1919,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE11080,2021-11-15,2021-11-28,75184,1920+,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE11080,2021-11-29,2021-12-12,75184,1920+,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE11080,2021-12-13,2021-12-26,75184,960-1919,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE11080,2021-12-27,2022-01-09,75184,1920+,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE11080,2022-01-10,2022-01-23,75184,1920+,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE11080,2022-01-24,2022-02-06,75184,1920+,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE11080,2022-02-07,2022-02-20,75184,1920+,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE11080,2022-02-21,2022-03-06,75184,1920+,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE11080,2022-03-07,2022-03-20,75184,1920+,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE11080,2022-03-21,2022-04-03,75184,960-1919,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE11080,2022-04-04,2022-04-17,75184,240-479,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE11080,2022-04-18,2022-05-01,75184,120-239,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE11080,2022-05-02,2022-05-15,75184,120-239,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE11080,2022-05-16,2022-05-29,75184,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE11080,2022-05-30,2022-06-12,75184,120-239,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE11080,2022-06-13,2022-06-26,75184,120-239,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE11080,2022-06-27,2022-07-10,75184,480-959,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE11080,2022-07-11,2022-07-24,75184,480-959,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE11080,2022-07-25,2022-08-07,75184,240-479,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE11080,2022-08-08,2022-08-21,75184,240-479,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE11080,2022-08-22,2022-09-04,75184,120-239,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE11080,2022-09-05,2022-09-18,75184,120-239,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE11080,2022-09-19,2022-10-02,75184,240-479,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE11080,2022-10-03,2022-10-16,75184,480-959,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE11080,2022-10-17,2022-10-30,75184,240-479,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE11080,2022-10-31,2022-11-13,75184,240-479,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE11080,2022-11-14,2022-11-27,75184,240-479,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE11080,2022-11-28,2022-12-11,75184,120-239,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE11080,2022-12-12,2022-12-25,75184,120-239,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE11080,2022-12-26,2023-01-08,75184,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE11080,2023-01-09,2023-01-22,75184,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE11080,2023-01-23,2023-02-05,75184,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE11080,2023-02-06,2023-02-19,75184,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE11080,2023-02-20,2023-03-05,75184,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE11080,2023-03-06,2023-03-19,75184,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE11080,2023-03-20,2023-04-02,75184,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE11080,2023-04-03,2023-04-16,75184,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE11080,2023-04-17,2023-04-30,75184,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE11080,2023-05-01,2023-05-14,75184,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE11080,2023-05-15,2023-05-28,75184,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE11080,2023-05-29,2023-06-11,75184,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE11080,2023-06-12,2023-06-25,75184,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE11080,2023-06-26,2023-07-09,75184,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE11080,2023-07-10,2023-07-23,75184,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE11080,2023-07-24,2023-08-06,75184,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE11080,2023-08-07,2023-08-20,75184,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE11080,2023-08-21,2023-09-03,75184,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE11080,2023-09-04,2023-09-17,75184,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE11080,2023-09-18,2023-10-01,75184,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE11080,2023-10-02,2023-10-15,75184,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE11080,2023-10-16,2023-10-29,75184,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE11080,2023-10-30,2023-11-12,75184,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE11080,2023-11-13,2023-11-26,75184,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2020-02-24,2020-03-08,293434,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2020-03-09,2020-03-22,293434,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2020-03-23,2020-04-05,293434,60-119,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2020-04-06,2020-04-19,293434,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2020-04-20,2020-05-03,293434,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2020-05-04,2020-05-17,293434,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2020-05-18,2020-05-31,293434,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2020-06-01,2020-06-14,293434,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2020-06-15,2020-06-28,293434,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2020-06-29,2020-07-12,293434,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2020-07-13,2020-07-26,293434,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2020-07-27,2020-08-09,293434,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2020-08-10,2020-08-23,293434,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2020-08-24,2020-09-06,293434,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2020-09-07,2020-09-20,293434,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2020-09-21,2020-10-04,293434,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2020-10-05,2020-10-18,293434,120-239,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2020-10-19,2020-11-01,293434,480-959,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2020-11-02,2020-11-15,293434,480-959,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2020-11-16,2020-11-29,293434,480-959,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2020-11-30,2020-12-13,293434,480-959,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2020-12-14,2020-12-27,293434,480-959,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2020-12-28,2021-01-10,293434,480-959,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2021-01-11,2021-01-24,293434,240-479,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2021-01-25,2021-02-07,293434,240-479,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2021-02-08,2021-02-21,293434,120-239,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2021-02-22,2021-03-07,293434,120-239,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2021-03-08,2021-03-21,293434,240-479,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2021-03-22,2021-04-04,293434,240-479,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2021-04-05,2021-04-18,293434,240-479,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2021-04-19,2021-05-02,293434,240-479,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2021-05-03,2021-05-16,293434,120-239,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2021-05-17,2021-05-30,293434,60-119,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2021-05-31,2021-06-13,293434,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2021-06-14,2021-06-27,293434,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2021-06-28,2021-07-11,293434,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2021-07-12,2021-07-25,293434,60-119,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2021-07-26,2021-08-08,293434,120-239,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2021-08-09,2021-08-22,293434,240-479,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2021-08-23,2021-09-05,293434,480-959,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2021-09-06,2021-09-19,293434,240-479,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2021-09-20,2021-10-03,293434,120-239,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2021-10-04,2021-10-17,293434,60-119,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2021-10-18,2021-10-31,293434,120-239,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2021-11-01,2021-11-14,293434,240-479,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2021-11-15,2021-11-28,293434,480-959,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2021-11-29,2021-12-12,293434,960-1919,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2021-12-13,2021-12-26,293434,960-1919,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2021-12-27,2022-01-09,293434,1920+,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2022-01-10,2022-01-23,293434,1920+,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2022-01-24,2022-02-06,293434,1920+,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2022-02-07,2022-02-20,293434,1920+,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2022-02-21,2022-03-06,293434,1920+,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2022-03-07,2022-03-20,293434,1920+,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2022-03-21,2022-04-03,293434,1920+,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2022-04-04,2022-04-17,293434,480-959,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2022-04-18,2022-05-01,293434,240-479,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2022-05-02,2022-05-15,293434,120-239,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2022-05-16,2022-05-29,293434,120-239,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2022-05-30,2022-06-12,293434,240-479,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2022-06-13,2022-06-26,293434,480-959,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2022-06-27,2022-07-10,293434,480-959,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2022-07-11,2022-07-24,293434,480-959,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2022-07-25,2022-08-07,293434,480-959,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2022-08-08,2022-08-21,293434,240-479,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2022-08-22,2022-09-04,293434,240-479,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2022-09-05,2022-09-18,293434,240-479,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2022-09-19,2022-10-02,293434,240-479,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2022-10-03,2022-10-16,293434,480-959,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2022-10-17,2022-10-30,293434,480-959,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2022-10-31,2022-11-13,293434,480-959,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2022-11-14,2022-11-27,293434,240-479,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2022-11-28,2022-12-11,293434,240-479,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2022-12-12,2022-12-25,293434,240-479,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2022-12-26,2023-01-08,293434,60-119,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2023-01-09,2023-01-22,293434,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2023-01-23,2023-02-05,293434,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2023-02-06,2023-02-19,293434,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2023-02-20,2023-03-05,293434,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2023-03-06,2023-03-19,293434,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2023-03-20,2023-04-02,293434,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2023-04-03,2023-04-16,293434,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2023-04-17,2023-04-30,293434,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2023-05-01,2023-05-14,293434,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2023-05-15,2023-05-28,293434,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2023-05-29,2023-06-11,293434,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2023-06-12,2023-06-25,293434,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2023-06-26,2023-07-09,293434,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2023-07-10,2023-07-23,293434,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2023-07-24,2023-08-06,293434,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2023-08-07,2023-08-20,293434,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2023-08-21,2023-09-03,293434,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2023-09-04,2023-09-17,293434,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2023-09-18,2023-10-01,293434,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2023-10-02,2023-10-15,293434,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2023-10-16,2023-10-29,293434,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2023-10-30,2023-11-12,293434,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12010,2023-11-13,2023-11-26,293434,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12020,2020-02-24,2020-03-08,107906,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12020,2020-03-09,2020-03-22,107906,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12020,2020-03-23,2020-04-05,107906,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12020,2020-04-06,2020-04-19,107906,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12020,2020-04-20,2020-05-03,107906,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12020,2020-05-04,2020-05-17,107906,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12020,2020-05-18,2020-05-31,107906,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12020,2020-06-01,2020-06-14,107906,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12020,2020-06-15,2020-06-28,107906,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12020,2020-06-29,2020-07-12,107906,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12020,2020-07-13,2020-07-26,107906,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12020,2020-07-27,2020-08-09,107906,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12020,2020-08-10,2020-08-23,107906,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12020,2020-08-24,2020-09-06,107906,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12020,2020-09-07,2020-09-20,107906,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12020,2020-09-21,2020-10-04,107906,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12020,2020-10-05,2020-10-18,107906,120-239,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12020,2020-10-19,2020-11-01,107906,480-959,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12020,2020-11-02,2020-11-15,107906,480-959,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12020,2020-11-16,2020-11-29,107906,480-959,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12020,2020-11-30,2020-12-13,107906,480-959,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12020,2020-12-14,2020-12-27,107906,480-959,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12020,2020-12-28,2021-01-10,107906,240-479,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12020,2021-01-11,2021-01-24,107906,120-239,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12020,2021-01-25,2021-02-07,107906,120-239,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12020,2021-02-08,2021-02-21,107906,60-119,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12020,2021-02-22,2021-03-07,107906,60-119,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12020,2021-03-08,2021-03-21,107906,120-239,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12020,2021-03-22,2021-04-04,107906,120-239,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12020,2021-04-05,2021-04-18,107906,240-479,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12020,2021-04-19,2021-05-02,107906,120-239,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12020,2021-05-03,2021-05-16,107906,120-239,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12020,2021-05-17,2021-05-30,107906,120-239,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12020,2021-05-31,2021-06-13,107906,60-119,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12020,2021-06-14,2021-06-27,107906,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12020,2021-06-28,2021-07-11,107906,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12020,2021-07-12,2021-07-25,107906,0-59,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12020,2021-07-26,2021-08-08,107906,120-239,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12020,2021-08-09,2021-08-22,107906,240-479,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12020,2021-08-23,2021-09-05,107906,240-479,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12020,2021-09-06,2021-09-19,107906,240-479,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12020,2021-09-20,2021-10-03,107906,120-239,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12020,2021-10-04,2021-10-17,107906,120-239,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12020,2021-10-18,2021-10-31,107906,120-239,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12020,2021-11-01,2021-11-14,107906,480-959,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12020,2021-11-15,2021-11-28,107906,960-1919,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12020,2021-11-29,2021-12-12,107906,960-1919,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12020,2021-12-13,2021-12-26,107906,960-1919,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12020,2021-12-27,2022-01-09,107906,1920+,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12020,2022-01-10,2022-01-23,107906,1920+,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12020,2022-01-24,2022-02-06,107906,1920+,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12020,2022-02-07,2022-02-20,107906,1920+,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12020,2022-02-21,2022-03-06,107906,1920+,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12020,2022-03-07,2022-03-20,107906,1920+,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12020,2022-03-21,2022-04-03,107906,1920+,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12020,2022-04-04,2022-04-17,107906,480-959,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12020,2022-04-18,2022-05-01,107906,240-479,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12020,2022-05-02,2022-05-15,107906,120-239,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12020,2022-05-16,2022-05-29,107906,120-239,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12020,2022-05-30,2022-06-12,107906,240-479,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12020,2022-06-13,2022-06-26,107906,480-959,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12020,2022-06-27,2022-07-10,107906,960-1919,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12020,2022-07-11,2022-07-24,107906,960-1919,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12020,2022-07-25,2022-08-07,107906,480-959,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12020,2022-08-08,2022-08-21,107906,480-959,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12020,2022-08-22,2022-09-04,107906,240-479,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
BAE12020,2022-09-05,2022-09-18,107906,240-479,COVID19Cases,BAE,2023-11-28_06-00-38,2021-01-01
