sex,geoRegion,datum,entries,timeframe_all,sumTotal,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff
male,AG,202314,45,TRUE,157154,0.5,50,353433,12.73,44465,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,-21,-5.94,-31.8,-2
male,AI,202314,0,TRUE,3509,0,0,8389,0,41828.59,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,-1,-11.92,-100,-20
male,AR,202314,4,TRUE,12499,0.5,50,27993,14.29,44650.45,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,1,3.57,33.3,0
male,BE,202314,55,TRUE,237536,0.399,39.900000000000006,514609,10.69,46158.54,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,-11,-2.14,-16.7,-0.09999999999999432
male,BL,202314,24,TRUE,73834,0.545,54.50000000000001,143638,16.71,51402.83,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,3,2.09,14.3,21.700000000000003
male,BS,202314,29,TRUE,50864,0.527,52.7,95406,30.4,53313.21,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,-8,-8.38,-21.6,9.200000000000003
male,FL,202314,0,TRUE,10164,NA,NA,19368,0,52478.31,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,0,0,NA,NA
male,FR,202314,18,TRUE,77209,0.545,54.50000000000001,165058,10.91,46776.89,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,-3,-1.81,-14.3,7.800000000000004
male,GE,202314,41,TRUE,128876,0.39,39,246918,16.6,52193.85,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,2,0.81,5.1,-3.3999999999999986
male,GL,202314,0,TRUE,8706,0,0,20812,0,41831.64,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,-6,-28.83,-100,-46.2
male,GR,202314,11,TRUE,50362,0.524,52.400000000000006,101045,10.89,49841.16,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,1,0.99,10,6.900000000000006
male,JU,202314,6,TRUE,17154,0.545,54.50000000000001,36522,16.43,46968.95,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,-4,-10.95,-40,11.000000000000007
male,LU,202314,12,TRUE,97747,0.353,35.3,209465,5.73,46665.08,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,-7,-3.34,-36.8,-11.000000000000007
male,NE,202314,9,TRUE,42547,0.5,50,86394,10.42,49247.63,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,-2,-2.31,-18.2,2.200000000000003
male,NW,202314,0,TRUE,10335,NA,NA,22488,0,45957.84,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,-3,-13.34,-100,NA
male,OW,202314,2,TRUE,9193,0.5,50,19454,10.28,47255.06,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,2,10.28,NA,50
male,SG,202314,20,TRUE,115775,0.513,51.300000000000004,260651,7.67,44417.63,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,-2,-0.77,-9.1,5.5
male,SH,202314,6,TRUE,19227,0.6,60,41608,14.42,46209.86,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,1,2.4,20,24.300000000000004
male,SO,202314,13,TRUE,67143,0.394,39.4,140047,9.28,47943.19,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,-5,-3.57,-27.8,-1.5
male,SZ,202314,6,TRUE,37221,0.667,66.7,84061,7.14,44278.56,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,-2,-2.38,-25,13.399999999999999
male,TG,202314,13,TRUE,66907,0.684,68.4,144147,9.02,46415.81,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,-2,-1.39,-13.3,14.800000000000004
male,TI,202314,28,TRUE,89641,0.549,54.900000000000006,171449,16.33,52284.35,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,4,2.33,16.7,19.60000000000001
male,UR,202314,1,TRUE,8145,0.5,50,18844,5.31,43223.31,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,1,5.31,NA,50
male,VD,202314,56,TRUE,196501,0.397,39.7,404311,13.85,48601.45,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,-6,-1.48,-9.7,-6.899999999999999
male,VS,202314,26,TRUE,81175,0.51,51,175475,14.82,46260.15,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,11,6.27,73.3,19.8
male,ZG,202314,5,TRUE,29423,0.556,55.60000000000001,65741,7.61,44755.94,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,-1,-1.52,-16.7,1.1000000000000014
male,ZH,202314,108,TRUE,373287,0.429,42.9,780245,13.84,47842.28,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,-27,-3.46,-20,-1.1000000000000014
female,AG,202314,45,TRUE,171796,0.5,50,349653,12.87,49133.28,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,-16,-4.58,-26.2,2
female,AI,202314,1,TRUE,3777,1,100,7971,12.55,47384.27,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,-3,-37.63,-75,20
female,AR,202314,4,TRUE,13479,0.5,50,27592,14.5,48851.12,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,1,3.63,33.3,0
female,BE,202314,83,TRUE,266524,0.601,60.099999999999994,532864,15.58,50017.27,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,-16,-3,-16.2,0.09999999999999432
female,BL,202314,20,TRUE,81993,0.455,45.5,149179,13.41,54962.83,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,-23,-15.41,-53.5,-21.700000000000003
female,BS,202314,26,TRUE,58822,0.473,47.3,100630,25.84,58453.74,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,-22,-21.86,-45.8,-9.199999999999996
female,FL,202314,0,TRUE,11211,NA,NA,19687,0,56946.21,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,-2,-10.16,-100,NA
female,FR,202314,15,TRUE,88794,0.455,45.5,164751,9.1,53895.88,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,-9,-5.47,-37.5,-7.800000000000004
female,GE,202314,64,TRUE,155655,0.61,61,262530,24.38,59290.37,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,11,4.19,20.8,3.4000000000000057
female,GL,202314,2,TRUE,10012,1,100,20378,9.81,49131.42,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,-5,-24.54,-71.4,46.199999999999996
female,GR,202314,10,TRUE,54389,0.476,47.599999999999994,100331,9.97,54209.57,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,-2,-1.99,-16.7,-6.900000000000013
female,JU,202314,5,TRUE,19351,0.455,45.5,37276,13.41,51912.76,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,-8,-21.46,-61.5,-10.999999999999993
female,LU,202314,22,TRUE,110092,0.647,64.7,210861,10.43,52210.7,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,0,0,0,11
female,NE,202314,9,TRUE,50567,0.5,50,89772,10.03,56328.25,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,-3,-3.34,-25,-2.200000000000003
female,NW,202314,0,TRUE,11242,NA,NA,21406,0,52517.99,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,-2,-9.34,-100,NA
female,OW,202314,2,TRUE,9808,0.5,50,18981,10.54,51672.73,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,0,0,0,-50
female,SG,202314,19,TRUE,128267,0.487,48.699999999999996,258594,7.35,49601.69,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,-7,-2.7,-26.9,-5.500000000000007
female,SH,202314,4,TRUE,21527,0.4,40,42387,9.44,50786.8,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,-5,-11.79,-55.6,-24.299999999999997
female,SO,202314,20,TRUE,73443,0.606,60.6,140198,14.27,52385.2,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,-6,-4.28,-23.1,1.500000000000007
female,SZ,202314,3,TRUE,40353,0.333,33.300000000000004,79628,3.77,50676.9,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,-4,-5.02,-57.1,-13.399999999999999
female,TG,202314,6,TRUE,72002,0.316,31.6,141817,4.23,50771.06,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,-7,-4.94,-53.8,-14.800000000000004
female,TI,202314,23,TRUE,102731,0.451,45.1,180732,12.73,56841.62,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,-21,-11.62,-47.7,-19.6
female,UR,202314,1,TRUE,9008,0.5,50,18203,5.49,49486.35,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,0,0,0,-50
female,VD,202314,85,TRUE,231458,0.603,60.3,418657,20.3,55285.83,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,14,3.34,19.7,6.8999999999999915
female,VS,202314,25,TRUE,95119,0.49,49,177734,14.07,53517.62,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,-8,-4.5,-24.2,-19.799999999999997
female,ZG,202314,4,TRUE,31291,0.444,44.4,64046,6.25,48857.07,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,-1,-1.56,-20,-1.1000000000000014
female,ZH,202314,144,TRUE,416072,0.571,57.099999999999994,784417,18.36,53042.2,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,-28,-3.57,-16.3,1.0999999999999872
unknown,AG,202314,0,TRUE,101,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,0,NA,NA,0
unknown,AI,202314,0,TRUE,6,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,0,NA,NA,0
unknown,AR,202314,0,TRUE,72,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,0,NA,NA,0
unknown,BE,202314,0,TRUE,5503,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,0,NA,NA,0
unknown,BL,202314,0,TRUE,19,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,0,NA,NA,0
unknown,BS,202314,0,TRUE,78,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,0,NA,NA,0
unknown,FL,202314,0,TRUE,85,NA,NA,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,0,NA,NA,NA
unknown,FR,202314,0,TRUE,139,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,0,NA,NA,0
unknown,GE,202314,0,TRUE,51,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,0,NA,NA,0
unknown,GL,202314,0,TRUE,17,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,0,NA,NA,0
unknown,GR,202314,0,TRUE,1284,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,0,NA,NA,0
unknown,JU,202314,0,TRUE,692,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,0,NA,NA,0
unknown,LU,202314,0,TRUE,111,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,0,NA,NA,0
unknown,NE,202314,0,TRUE,7,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,0,NA,NA,0
unknown,NW,202314,0,TRUE,2,NA,NA,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,0,NA,NA,NA
unknown,OW,202314,0,TRUE,5,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,0,NA,NA,0
unknown,SG,202314,0,TRUE,818,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,0,NA,NA,0
unknown,SH,202314,0,TRUE,16,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,0,NA,NA,0
unknown,SO,202314,0,TRUE,78,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,0,NA,NA,0
unknown,SZ,202314,0,TRUE,36,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,0,NA,NA,0
unknown,TG,202314,0,TRUE,391,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,0,NA,NA,0
unknown,TI,202314,0,TRUE,134,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,0,NA,NA,0
unknown,UR,202314,0,TRUE,4,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,0,NA,NA,0
unknown,VD,202314,0,TRUE,371,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,0,NA,NA,0
unknown,VS,202314,0,TRUE,50,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,0,NA,NA,0
unknown,ZG,202314,0,TRUE,14,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,0,NA,NA,0
unknown,ZH,202314,0,TRUE,725,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-14,0,NA,NA,0
male,AG,202315,35,TRUE,157189,0.473,47.3,353433,9.9,44474.91,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,-10,-2.83,-22.2,-2.700000000000003
male,AI,202315,0,TRUE,3509,NA,NA,8389,0,41828.59,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,0,0,NA,NA
male,AR,202315,3,TRUE,12502,0.5,50,27993,10.72,44661.17,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,-1,-3.57,-25,0
male,BE,202315,61,TRUE,237597,0.477,47.699999999999996,514609,11.85,46170.39,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,6,1.16,10.9,7.79999999999999
male,BL,202315,17,TRUE,73851,0.607,60.699999999999996,143638,11.84,51414.67,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,-7,-4.87,-29.2,6.199999999999989
male,BS,202315,21,TRUE,50885,0.438,43.8,95406,22.01,53335.22,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,-8,-8.39,-27.6,-8.900000000000006
male,FL,202315,2,TRUE,10166,1,100,19368,10.33,52488.64,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,2,10.33,NA,NA
male,FR,202315,19,TRUE,77228,0.633,63.3,165058,11.51,46788.4,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,1,0.6,5.6,8.79999999999999
male,GE,202315,36,TRUE,128912,0.356,35.6,246918,14.58,52208.43,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,-5,-2.02,-12.2,-3.3999999999999986
male,GL,202315,4,TRUE,8710,0.667,66.7,20812,19.22,41850.86,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,4,19.22,NA,66.7
male,GR,202315,11,TRUE,50373,0.524,52.400000000000006,101045,10.89,49852.05,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,0,0,0,0
male,JU,202315,4,TRUE,17158,0.235,23.5,36522,10.95,46979.9,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,-2,-5.48,-33.3,-31.000000000000007
male,LU,202315,9,TRUE,97756,0.31,31,209465,4.3,46669.37,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,-3,-1.43,-25,-4.299999999999997
male,NE,202315,7,TRUE,42554,0.35,35,86394,8.1,49255.74,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,-2,-2.32,-22.2,-15
male,NW,202315,0,TRUE,10335,NA,NA,22488,0,45957.84,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,0,0,NA,NA
male,OW,202315,0,TRUE,9193,0,0,19454,0,47255.06,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,-2,-10.28,-100,-50
male,SG,202315,18,TRUE,115793,0.486,48.6,260651,6.91,44424.54,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,-2,-0.76,-10,-2.700000000000003
male,SH,202315,7,TRUE,19234,0.7,70,41608,16.82,46226.69,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,1,2.4,16.7,10
male,SO,202315,7,TRUE,67150,0.467,46.7,140047,5,47948.19,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,-6,-4.28,-46.2,7.300000000000004
male,SZ,202315,6,TRUE,37227,0.75,75,84061,7.14,44285.7,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,0,0,0,8.299999999999997
male,TG,202315,14,TRUE,66921,0.538,53.800000000000004,144147,9.71,46425.52,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,1,0.69,7.7,-14.600000000000001
male,TI,202315,25,TRUE,89666,0.397,39.7,171449,14.58,52298.93,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,-3,-1.75,-10.7,-15.200000000000003
male,UR,202315,1,TRUE,8146,1,100,18844,5.31,43228.61,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,0,0,0,50
male,VD,202315,70,TRUE,196571,0.429,42.9,404311,17.31,48618.76,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,14,3.46,25,3.1999999999999957
male,VS,202315,23,TRUE,81198,0.418,41.8,175475,13.11,46273.26,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,-3,-1.71,-11.5,-9.200000000000003
male,ZG,202315,5,TRUE,29428,0.5,50,65741,7.61,44763.54,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,0,0,0,-5.6000000000000085
male,ZH,202315,93,TRUE,373380,0.431,43.1,780245,11.92,47854.2,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,-15,-1.92,-13.9,0.20000000000000284
female,AG,202315,39,TRUE,171835,0.527,52.7,349653,11.15,49144.44,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,-6,-1.72,-13.3,2.700000000000003
female,AI,202315,0,TRUE,3777,NA,NA,7971,0,47384.27,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,-1,-12.55,-100,NA
female,AR,202315,3,TRUE,13482,0.5,50,27592,10.87,48861.99,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,-1,-3.63,-25,0
female,BE,202315,67,TRUE,266591,0.523,52.300000000000004,532864,12.57,50029.84,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,-16,-3.01,-19.3,-7.79999999999999
female,BL,202315,11,TRUE,82004,0.393,39.300000000000004,149179,7.37,54970.2,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,-9,-6.04,-45,-6.199999999999996
female,BS,202315,27,TRUE,58849,0.562,56.2,100630,26.83,58480.57,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,1,0.99,3.8,8.900000000000006
female,FL,202315,0,TRUE,11211,0,0,19687,0,56946.21,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,0,0,NA,NA
female,FR,202315,11,TRUE,88805,0.367,36.7,164751,6.68,53902.56,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,-4,-2.42,-26.7,-8.799999999999997
female,GE,202315,65,TRUE,155720,0.644,64.4,262530,24.76,59315.13,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,1,0.38,1.6,3.4000000000000057
female,GL,202315,2,TRUE,10014,0.333,33.300000000000004,20378,9.81,49141.23,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,0,0,0,-66.69999999999999
female,GR,202315,10,TRUE,54399,0.476,47.599999999999994,100331,9.97,54219.53,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,0,0,0,0
female,JU,202315,13,TRUE,19364,0.765,76.5,37276,34.87,51947.63,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,8,21.46,160,31
female,LU,202315,20,TRUE,110112,0.69,69,210861,9.48,52220.18,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,-2,-0.95,-9.1,4.299999999999997
female,NE,202315,13,TRUE,50580,0.65,65,89772,14.48,56342.73,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,4,4.45,44.4,15
female,NW,202315,0,TRUE,11242,NA,NA,21406,0,52517.99,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,0,0,NA,NA
female,OW,202315,2,TRUE,9810,1,100,18981,10.54,51683.26,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,0,0,0,50
female,SG,202315,19,TRUE,128286,0.514,51.4,258594,7.35,49609.04,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,0,0,0,2.700000000000003
female,SH,202315,3,TRUE,21530,0.3,30,42387,7.08,50793.88,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,-1,-2.36,-25,-10
female,SO,202315,8,TRUE,73451,0.533,53.300000000000004,140198,5.71,52390.9,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,-12,-8.56,-60,-7.299999999999997
female,SZ,202315,2,TRUE,40355,0.25,25,79628,2.51,50679.41,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,-1,-1.26,-33.3,-8.300000000000004
female,TG,202315,11,TRUE,72013,0.423,42.3,141817,7.76,50778.82,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,5,3.53,83.3,10.699999999999996
female,TI,202315,38,TRUE,102769,0.603,60.3,180732,21.03,56862.65,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,15,8.3,65.2,15.199999999999996
female,UR,202315,0,TRUE,9008,0,0,18203,0,49486.35,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,-1,-5.49,-100,-50
female,VD,202315,93,TRUE,231551,0.571,57.099999999999994,418657,22.21,55308.04,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,8,1.91,9.4,-3.200000000000003
female,VS,202315,32,TRUE,95151,0.582,58.199999999999996,177734,18,53535.62,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,7,3.93,28,9.199999999999996
female,ZG,202315,5,TRUE,31296,0.5,50,64046,7.81,48864.88,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,1,1.56,25,5.600000000000001
female,ZH,202315,123,TRUE,416195,0.569,56.89999999999999,784417,15.68,53057.88,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,-21,-2.68,-14.6,-0.20000000000000284
unknown,AG,202315,0,TRUE,101,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,0,NA,NA,0
unknown,AI,202315,0,TRUE,6,NA,NA,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,0,NA,NA,NA
unknown,AR,202315,0,TRUE,72,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,0,NA,NA,0
unknown,BE,202315,0,TRUE,5503,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,0,NA,NA,0
unknown,BL,202315,0,TRUE,19,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,0,NA,NA,0
unknown,BS,202315,0,TRUE,78,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,0,NA,NA,0
unknown,FL,202315,0,TRUE,85,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,0,NA,NA,NA
unknown,FR,202315,0,TRUE,139,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,0,NA,NA,0
unknown,GE,202315,0,TRUE,51,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,0,NA,NA,0
unknown,GL,202315,0,TRUE,17,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,0,NA,NA,0
unknown,GR,202315,0,TRUE,1284,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,0,NA,NA,0
unknown,JU,202315,0,TRUE,692,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,0,NA,NA,0
unknown,LU,202315,0,TRUE,111,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,0,NA,NA,0
unknown,NE,202315,0,TRUE,7,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,0,NA,NA,0
unknown,NW,202315,0,TRUE,2,NA,NA,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,0,NA,NA,NA
unknown,OW,202315,0,TRUE,5,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,0,NA,NA,0
unknown,SG,202315,0,TRUE,818,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,0,NA,NA,0
unknown,SH,202315,0,TRUE,16,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,0,NA,NA,0
unknown,SO,202315,0,TRUE,78,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,0,NA,NA,0
unknown,SZ,202315,0,TRUE,36,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,0,NA,NA,0
unknown,TG,202315,1,TRUE,392,0.038,3.8,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,1,NA,NA,3.8
unknown,TI,202315,0,TRUE,134,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,0,NA,NA,0
unknown,UR,202315,0,TRUE,4,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,0,NA,NA,0
unknown,VD,202315,0,TRUE,371,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,0,NA,NA,0
unknown,VS,202315,0,TRUE,50,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,0,NA,NA,0
unknown,ZG,202315,0,TRUE,14,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,0,NA,NA,0
unknown,ZH,202315,0,TRUE,725,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-15,0,NA,NA,0
male,AG,202316,35,TRUE,157224,0.538,53.800000000000004,353433,9.9,44484.81,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2023-16,0,0,0,6.500000000000007
