date,altersklasse_covid19,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,geoRegion,type,type_variant,version,timeframe_all,age_group_type,prct,prctSumTotal
202239,0 - 64,not_vaccinated,12,30,2494113,0.48,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,20,16.04
202239,0 - 64,unknown,38,121,NA,NA,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,63.33,64.71
202239,0 - 64,vaccinated,10,36,4615133,0.22,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,NA,NA
202239,0 - 64,vaccinated_last_6mo,1,7,180346,0.55,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,1.67,3.74
202239,0 - 64,vaccinated_older_6mo,9,29,4434787,0.2,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,15,15.51
202240,0 - 64,not_vaccinated,20,50,2493964,0.8,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,26.67,19.08
202240,0 - 64,unknown,44,165,NA,NA,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,58.67,62.98
202240,0 - 64,vaccinated,11,47,4615282,0.24,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,NA,NA
202240,0 - 64,vaccinated_last_6mo,0,7,172780,0,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,0,2.67
202240,0 - 64,vaccinated_older_6mo,11,40,4442502,0.25,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,14.67,15.27
202241,0 - 64,not_vaccinated,23,73,2493759,0.92,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,25.27,20.68
202241,0 - 64,unknown,48,213,NA,NA,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,52.75,60.34
202241,0 - 64,vaccinated,20,67,4615487,0.43,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,NA,NA
202241,0 - 64,vaccinated_last_6mo,0,7,214479,0,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,0,1.98
202241,0 - 64,vaccinated_older_6mo,20,60,4401008,0.45,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,21.98,17
202242,0 - 64,not_vaccinated,14,87,2493525,0.56,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,22.95,21.01
202242,0 - 64,unknown,33,246,NA,NA,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,54.1,59.42
202242,0 - 64,vaccinated,14,81,4615721,0.3,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,NA,NA
202242,0 - 64,vaccinated_last_6mo,3,10,259469,1.16,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,4.92,2.42
202242,0 - 64,vaccinated_older_6mo,11,71,4356252,0.25,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,18.03,17.15
202243,0 - 64,not_vaccinated,15,102,2493286,0.6,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,25,21.52
202243,0 - 64,unknown,38,284,NA,NA,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,63.33,59.92
202243,0 - 64,vaccinated,7,88,4615960,0.15,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,NA,NA
202243,0 - 64,vaccinated_last_6mo,0,10,304327,0,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,0,2.11
202243,0 - 64,vaccinated_older_6mo,7,78,4311633,0.16,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,11.67,16.46
202244,0 - 64,not_vaccinated,11,113,2493078,0.44,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,26.19,21.9
202244,0 - 64,unknown,21,305,NA,NA,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,50,59.11
202244,0 - 64,vaccinated,10,98,4616168,0.22,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,NA,NA
202244,0 - 64,vaccinated_last_6mo,0,10,342076,0,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,0,1.94
202244,0 - 64,vaccinated_older_6mo,10,88,4274092,0.23,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,23.81,17.05
202245,0 - 64,not_vaccinated,9,122,2492880,0.36,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,15.79,21.29
202245,0 - 64,unknown,34,339,NA,NA,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,59.65,59.16
202245,0 - 64,vaccinated,14,112,4616366,0.3,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,NA,NA
202245,0 - 64,vaccinated_last_6mo,0,10,374426,0,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,0,1.75
202245,0 - 64,vaccinated_older_6mo,14,102,4241940,0.33,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,24.56,17.8
202246,0 - 64,not_vaccinated,12,134,2492713,0.48,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,19.35,21.1
202246,0 - 64,unknown,41,380,NA,NA,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,66.13,59.84
202246,0 - 64,vaccinated,9,121,4616533,0.19,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,NA,NA
202246,0 - 64,vaccinated_last_6mo,2,12,400559,0.5,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,3.23,1.89
202246,0 - 64,vaccinated_older_6mo,7,109,4215974,0.17,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,11.29,17.17
202247,0 - 64,not_vaccinated,17,151,2492569,0.68,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,23.94,21.39
202247,0 - 64,unknown,42,422,NA,NA,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,59.15,59.77
202247,0 - 64,vaccinated,12,133,4616677,0.26,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,NA,NA
202247,0 - 64,vaccinated_last_6mo,5,17,419768,1.19,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,7.04,2.41
202247,0 - 64,vaccinated_older_6mo,7,116,4196909,0.17,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,9.86,16.43
202248,0 - 64,not_vaccinated,15,166,2492429,0.6,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,21.74,21.42
202248,0 - 64,unknown,45,467,NA,NA,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,65.22,60.26
202248,0 - 64,vaccinated,9,142,4616817,0.19,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,NA,NA
202248,0 - 64,vaccinated_last_6mo,2,19,434130,0.46,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,2.9,2.45
202248,0 - 64,vaccinated_older_6mo,7,123,4182687,0.17,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,10.14,15.87
202249,0 - 64,not_vaccinated,12,178,2492315,0.48,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,22.22,21.47
202249,0 - 64,unknown,33,500,NA,NA,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,61.11,60.31
202249,0 - 64,vaccinated,9,151,4616931,0.19,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,NA,NA
202249,0 - 64,vaccinated_last_6mo,0,19,445497,0,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,0,2.29
202249,0 - 64,vaccinated_older_6mo,9,132,4171434,0.22,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,16.67,15.92
202250,0 - 64,not_vaccinated,12,190,2492198,0.48,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,18.18,21.23
202250,0 - 64,unknown,45,545,NA,NA,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,68.18,60.89
202250,0 - 64,vaccinated,9,160,4617048,0.19,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,NA,NA
202250,0 - 64,vaccinated_last_6mo,2,21,452854,0.44,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,3.03,2.35
202250,0 - 64,vaccinated_older_6mo,7,139,4164194,0.17,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,10.61,15.53
202251,0 - 64,not_vaccinated,8,198,2492105,0.32,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,16.33,20.97
202251,0 - 64,unknown,34,579,NA,NA,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,69.39,61.33
202251,0 - 64,vaccinated,7,167,4617141,0.15,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,NA,NA
202251,0 - 64,vaccinated_last_6mo,0,21,452480,0,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,0,2.22
202251,0 - 64,vaccinated_older_6mo,7,146,4164661,0.17,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,14.29,15.47
202252,0 - 64,not_vaccinated,7,205,2492072,0.28,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,18.92,20.9
202252,0 - 64,unknown,24,603,NA,NA,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,64.86,61.47
202252,0 - 64,vaccinated,6,173,4617174,0.13,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,NA,NA
202252,0 - 64,vaccinated_last_6mo,1,22,445422,0.22,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,2.7,2.24
202252,0 - 64,vaccinated_older_6mo,5,151,4171752,0.12,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,13.51,15.39
202301,0 - 64,not_vaccinated,4,209,2491966,0.16,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,16,20.78
202301,0 - 64,unknown,15,618,NA,NA,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,60,61.43
202301,0 - 64,vaccinated,6,179,4617280,0.13,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,NA,NA
202301,0 - 64,vaccinated_last_6mo,1,23,439975,0.23,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,4,2.29
202301,0 - 64,vaccinated_older_6mo,5,156,4177305,0.12,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,20,15.51
202302,0 - 64,not_vaccinated,7,216,2491807,0.28,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,26.92,20.93
202302,0 - 64,unknown,14,632,NA,NA,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,53.85,61.24
202302,0 - 64,vaccinated,5,184,4617439,0.11,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,NA,NA
202302,0 - 64,vaccinated_last_6mo,1,24,436257,0.23,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,3.85,2.33
202302,0 - 64,vaccinated_older_6mo,4,160,4181182,0.1,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,15.38,15.5
202303,0 - 64,not_vaccinated,2,218,2491692,0.08,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,14.29,20.84
202303,0 - 64,unknown,7,639,NA,NA,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,50,61.09
202303,0 - 64,vaccinated,5,189,4617554,0.11,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,NA,NA
202303,0 - 64,vaccinated_last_6mo,2,26,432885,0.46,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,14.29,2.49
202303,0 - 64,vaccinated_older_6mo,3,163,4184669,0.07,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,21.43,15.58
202304,0 - 64,not_vaccinated,3,221,2491594,0.12,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,21.43,20.85
202304,0 - 64,unknown,9,648,NA,NA,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,64.29,61.13
202304,0 - 64,vaccinated,2,191,4617652,0.04,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,NA,NA
202304,0 - 64,vaccinated_last_6mo,0,26,429988,0,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,0,2.45
202304,0 - 64,vaccinated_older_6mo,2,165,4187664,0.05,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,14.29,15.57
202305,0 - 64,not_vaccinated,11,232,2491522,0.44,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,34.38,21.25
202305,0 - 64,unknown,18,666,NA,NA,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,56.25,60.99
202305,0 - 64,vaccinated,3,194,4617724,0.06,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,NA,NA
202305,0 - 64,vaccinated_last_6mo,0,26,427589,0,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,0,2.38
202305,0 - 64,vaccinated_older_6mo,3,168,4190135,0.07,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,9.38,15.38
202306,0 - 64,not_vaccinated,3,235,2491416,0.12,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,16.67,21.17
202306,0 - 64,unknown,14,680,NA,NA,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,77.78,61.26
202306,0 - 64,vaccinated,1,195,4617830,0.02,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,NA,NA
202306,0 - 64,vaccinated_last_6mo,0,26,424021,0,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,0,2.34
202306,0 - 64,vaccinated_older_6mo,1,169,4193809,0.02,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,5.56,15.23
202307,0 - 64,not_vaccinated,6,241,2491331,0.24,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,35.29,21.38
202307,0 - 64,unknown,8,688,NA,NA,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,47.06,61.05
202307,0 - 64,vaccinated,3,198,4617915,0.06,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,NA,NA
202307,0 - 64,vaccinated_last_6mo,0,26,420162,0,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,0,2.31
202307,0 - 64,vaccinated_older_6mo,3,172,4197753,0.07,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,17.65,15.26
202308,0 - 64,not_vaccinated,7,248,2491236,0.28,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,25,21.47
202308,0 - 64,unknown,16,704,NA,NA,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,57.14,60.95
202308,0 - 64,vaccinated,5,203,4618010,0.11,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,NA,NA
202308,0 - 64,vaccinated_last_6mo,0,26,416224,0,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,0,2.25
202308,0 - 64,vaccinated_older_6mo,5,177,4201786,0.12,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,17.86,15.32
202309,0 - 64,not_vaccinated,6,254,2491172,0.24,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,18.18,21.38
202309,0 - 64,unknown,17,721,NA,NA,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,51.52,60.69
202309,0 - 64,vaccinated,10,213,4618074,0.22,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,NA,NA
202309,0 - 64,vaccinated_last_6mo,2,28,412231,0.49,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,6.06,2.36
202309,0 - 64,vaccinated_older_6mo,8,185,4205843,0.19,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,24.24,15.57
202310,0 - 64,not_vaccinated,9,263,2491096,0.36,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,30,21.59
202310,0 - 64,unknown,15,736,NA,NA,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,50,60.43
202310,0 - 64,vaccinated,6,219,4618150,0.13,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,NA,NA
202310,0 - 64,vaccinated_last_6mo,0,28,408212,0,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,0,2.3
202310,0 - 64,vaccinated_older_6mo,6,191,4209938,0.14,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,20,15.68
202311,0 - 64,not_vaccinated,5,268,2491010,0.2,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,23.81,21.63
202311,0 - 64,unknown,12,748,NA,NA,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,57.14,60.37
202311,0 - 64,vaccinated,4,223,4618236,0.09,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,NA,NA
202311,0 - 64,vaccinated_last_6mo,1,29,404625,0.25,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,4.76,2.34
202311,0 - 64,vaccinated_older_6mo,3,194,4213611,0.07,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,14.29,15.66
202312,0 - 64,not_vaccinated,10,278,2490947,0.4,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,31.25,21.87
202312,0 - 64,unknown,14,762,NA,NA,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,43.75,59.95
202312,0 - 64,vaccinated,8,231,4618299,0.17,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,NA,NA
202312,0 - 64,vaccinated_last_6mo,2,31,401663,0.5,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,6.25,2.44
202312,0 - 64,vaccinated_older_6mo,6,200,4216636,0.14,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,18.75,15.74
202313,0 - 64,not_vaccinated,9,287,2490900,0.36,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,31.03,22.08
202313,0 - 64,unknown,12,774,NA,NA,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,41.38,59.54
202313,0 - 64,vaccinated,8,239,4618346,0.17,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,NA,NA
202313,0 - 64,vaccinated_last_6mo,3,34,399319,0.75,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,10.34,2.62
202313,0 - 64,vaccinated_older_6mo,5,205,4219027,0.12,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,17.24,15.77
202314,0 - 64,not_vaccinated,2,289,2490867,0.08,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,16.67,22.03
202314,0 - 64,unknown,9,783,NA,NA,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,75,59.68
202314,0 - 64,vaccinated,1,240,4618379,0.02,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,NA,NA
202314,0 - 64,vaccinated_last_6mo,0,34,396911,0,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,0,2.59
202314,0 - 64,vaccinated_older_6mo,1,206,4221468,0.02,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,8.33,15.7
202315,0 - 64,not_vaccinated,6,295,2490831,0.24,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,31.58,22.16
202315,0 - 64,unknown,11,794,NA,NA,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,57.89,59.65
202315,0 - 64,vaccinated,2,242,4618415,0.04,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,NA,NA
202315,0 - 64,vaccinated_last_6mo,0,34,348444,0,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,0,2.55
202315,0 - 64,vaccinated_older_6mo,2,208,4269971,0.05,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,10.53,15.63
202316,0 - 64,not_vaccinated,0,295,2490792,0,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,0,22
202316,0 - 64,unknown,5,799,NA,NA,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,50,59.58
202316,0 - 64,vaccinated,5,247,4618454,0.11,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,NA,NA
202316,0 - 64,vaccinated_last_6mo,0,34,296902,0,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,0,2.54
202316,0 - 64,vaccinated_older_6mo,5,213,4321552,0.12,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,50,15.88
202317,0 - 64,not_vaccinated,3,298,2490750,0.12,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,20,21.98
202317,0 - 64,unknown,8,807,NA,NA,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,53.33,59.51
202317,0 - 64,vaccinated,4,251,4618496,0.09,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,NA,NA
202317,0 - 64,vaccinated_last_6mo,1,35,244486,0.41,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,6.67,2.58
202317,0 - 64,vaccinated_older_6mo,3,216,4374010,0.07,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,20,15.93
202318,0 - 64,not_vaccinated,2,300,2490727,0.08,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,18.18,21.95
202318,0 - 64,unknown,8,815,NA,NA,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,72.73,59.62
202318,0 - 64,vaccinated,1,252,4618519,0.02,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_under_or_over_65,NA,NA
